
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set RIGHT and time  0.5000000E-01

        65  1.588030E+00 -1.595307E-11 -7.976660E-11
        66  1.588030E+00  1.595318E-11 -7.976490E-11
        67  1.588030E+00  1.595322E-11  7.976571E-11
        68  1.588030E+00 -1.595317E-11  7.976628E-11

 displacements (vx,vy,vz) for set RIGHT and time  0.5000000E-01

        65  1.000000E-02  4.825626E-04  9.651252E-05
        66  1.000000E-02 -4.825626E-04  9.651252E-05
        67  1.000000E-02 -4.825626E-04 -9.651252E-05
        68  1.000000E-02  4.825626E-04 -9.651252E-05

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.5000000E-01

        10   6  1.479215E+01  1.734054E-06 -4.931602E-07  2.037913E-06  1.405340E-07 -9.328223E-16
        10   7  1.479216E+01  5.786997E-06  8.846137E-07 -2.037913E-06  1.405340E-07  3.848401E-16
        10   8  1.479215E+01  1.734054E-06 -4.931602E-07 -2.037913E-06  1.405340E-07 -5.649958E-16
        11   1  1.479215E+01  1.261478E-06  2.197367E-07  4.387460E-07 -2.772795E-08 -3.244148E-16
        11   2  1.479215E+01  3.693776E-07 -1.087592E-07  4.387460E-07 -2.772795E-08  1.579823E-15
        11   3  1.479215E+01  1.261478E-06  2.197367E-07 -4.387460E-07 -2.772794E-08  1.122033E-15
        11   4  1.479215E+01  3.693776E-07 -1.087592E-07 -4.387460E-07 -2.772795E-08  1.006554E-16
        11   5  1.479215E+01  1.261478E-06  2.197367E-07  4.387460E-07  2.772796E-08 -9.570485E-17
        11   6  1.479215E+01  3.693776E-07 -1.087592E-07  4.387460E-07  2.772796E-08  4.948982E-16
        11   7  1.479215E+01  1.261478E-06  2.197367E-07 -4.387460E-07  2.772795E-08  4.699534E-17
        11   8  1.479215E+01  3.693776E-07 -1.087592E-07 -4.387460E-07  2.772797E-08  1.017936E-16
        12   1  1.479215E+01  2.703576E-07  4.364381E-08  9.473480E-08 -6.315244E-09  1.557423E-15
        12   2  1.479215E+01  8.026982E-08 -2.314777E-08  9.473480E-08 -6.315258E-09 -2.661401E-16
        12   3  1.479215E+01  2.703576E-07  4.364383E-08 -9.473480E-08 -6.315250E-09  6.345060E-16
        12   4  1.479215E+01  8.026985E-08 -2.314775E-08 -9.473480E-08 -6.315228E-09  5.172986E-16
        12   5  1.479215E+01  2.703576E-07  4.364383E-08  9.473480E-08  6.315251E-09  4.640226E-16
        12   6  1.479215E+01  8.026984E-08 -2.314776E-08  9.473480E-08  6.315234E-09 -1.186013E-15
        12   7  1.479215E+01  2.703576E-07  4.364384E-08 -9.473480E-08  6.315252E-09  4.742752E-17
        12   8  1.479215E+01  8.026984E-08 -2.314776E-08 -9.473480E-08  6.315260E-09 -3.787809E-16
        13   1  1.479215E+01  5.853598E-08  9.899189E-09  2.041901E-08 -1.318680E-09 -1.619650E-15
        13   2  1.479215E+01  1.723643E-08 -5.032596E-09  2.041901E-08 -1.318687E-09 -3.851675E-16
        13   3  1.479215E+01  5.853597E-08  9.899177E-09 -2.041901E-08 -1.318717E-09  3.288471E-16
        13   4  1.479215E+01  1.723642E-08 -5.032616E-09 -2.041901E-08 -1.318693E-09 -1.810809E-16
        13   5  1.479215E+01  5.853597E-08  9.899186E-09  2.041901E-08  1.318718E-09 -1.729131E-15
        13   6  1.479215E+01  1.723643E-08 -5.032601E-09  2.041901E-08  1.318707E-09 -1.394253E-15
        13   7  1.479215E+01  5.853598E-08  9.899191E-09 -2.041901E-08  1.318693E-09  1.217161E-16
        13   8  1.479215E+01  1.723643E-08 -5.032603E-09 -2.041901E-08  1.318705E-09 -8.829180E-16
        14   1  1.479215E+01  1.259804E-08  2.071655E-09  4.403866E-09 -2.899069E-10 -3.044373E-16
        14   2  1.479215E+01  3.733335E-09 -1.079316E-09  4.403868E-09 -2.899401E-10  2.280212E-15
        14   3  1.479215E+01  1.259805E-08  2.071655E-09 -4.403858E-09 -2.899011E-10 -2.070128E-16
        14   4  1.479215E+01  3.733340E-09 -1.079316E-09 -4.403856E-09 -2.899059E-10  6.088719E-16
        14   5  1.479215E+01  1.259800E-08  2.071616E-09  4.403857E-09  2.899313E-10 -8.524141E-16
        14   6  1.479215E+01  3.733298E-09 -1.079352E-09  4.403859E-09  2.899249E-10  1.260362E-15
        14   7  1.479215E+01  1.259802E-08  2.071623E-09 -4.403869E-09  2.899143E-10 -8.280648E-16
        14   8  1.479215E+01  3.733331E-09 -1.079327E-09 -4.403865E-09  2.899285E-10 -2.009296E-16
        15   1  1.479215E+01  2.728660E-09  4.527696E-10  9.405334E-10 -6.119970E-11  2.904306E-15
        15   2  1.479215E+01  8.299473E-10 -2.291248E-10  9.405332E-10 -6.121316E-11  1.403443E-15
        15   3  1.479215E+01  2.728655E-09  4.527520E-10 -9.405288E-10 -6.122225E-11  2.983460E-16
        15   4  1.479215E+01  8.299349E-10 -2.291513E-10 -9.405299E-10 -6.118741E-11  6.682340E-16
        15   5  1.479215E+01  2.728645E-09  4.527520E-10  9.405314E-10  6.121355E-11  2.021446E-15
        15   6  1.479215E+01  8.299296E-10 -2.291425E-10  9.405310E-10  6.121355E-11  2.435478E-16
        15   7  1.479215E+01  2.728657E-09  4.527537E-10 -9.405314E-10  6.119315E-11 -7.062884E-16
        15   8  1.479215E+01  8.299384E-10 -2.291478E-10 -9.405310E-10  6.119938E-11  6.149577E-16
        16   1  1.479215E+01  6.236503E-10  8.623418E-11  1.607420E-10 -1.054113E-11 -5.845144E-16
        16   2  1.479215E+01  2.997949E-10 -2.924216E-11  1.607485E-10 -1.054905E-11 -1.187295E-16
        16   3  1.479215E+01  6.236751E-10  8.624831E-11 -1.607488E-10 -1.055138E-11  8.767716E-16
        16   4  1.479215E+01  2.998249E-10 -2.922097E-11 -1.607429E-10 -1.053554E-11  2.557251E-16
        16   5  1.479215E+01  6.236556E-10  8.623948E-11  1.607452E-10  1.054983E-11 -1.193384E-15
        16   6  1.479215E+01  2.997984E-10 -2.923863E-11  1.607472E-10  1.052845E-11 -1.296891E-15
        16   7  1.479215E+01  6.236698E-10  8.624301E-11 -1.607477E-10  1.054090E-11 -3.409667E-16
        16   8  1.479215E+01  2.998002E-10 -2.924570E-11 -1.607445E-10  1.054407E-11 -9.863681E-16

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) for set ALL and time  0.5750000E+00

         1   1  4.502140E-03 -3.554556E-04 -5.894598E-04  9.709502E-04  3.219919E-04 -3.222856E-20
         1   2  4.502140E-03 -1.325934E-03 -2.198122E-03  9.700067E-04  3.214729E-04 -7.518008E-20
         1   3  4.502140E-03 -3.554556E-04 -5.894598E-04 -9.709502E-04  3.219919E-04 -1.541579E-19
         1   4  4.502140E-03 -1.325934E-03 -2.198122E-03 -9.700067E-04  3.214729E-04 -8.872528E-19
         1   5  4.502140E-03 -3.554556E-04 -5.894598E-04  9.709502E-04 -3.219919E-04  7.443784E-20
         1   6  4.502140E-03 -1.325934E-03 -2.198122E-03  9.700067E-04 -3.214729E-04  2.561262E-19
         1   7  4.502140E-03 -3.554556E-04 -5.894598E-04 -9.709502E-04 -3.219919E-04 -6.103925E-20
         1   8  4.502140E-03 -1.325934E-03 -2.198122E-03 -9.700067E-04 -3.214729E-04 -5.559466E-19
         2   1  5.823774E-03 -1.772951E-03 -2.664829E-03  2.514264E-04 -6.636842E-05 -4.190587E-20
         2   2  5.823774E-03 -2.024345E-03 -2.332931E-03  2.513629E-04 -6.639057E-05 -4.899798E-20
         2   3  5.823774E-03 -1.772951E-03 -2.664829E-03 -2.514264E-04 -6.636842E-05 -8.942121E-19
         2   4  5.823774E-03 -2.024345E-03 -2.332931E-03 -2.513629E-04 -6.639057E-05 -3.465494E-19
         2   5  5.823774E-03 -1.772951E-03 -2.664829E-03  2.514264E-04  6.636842E-05  3.635366E-19
         2   6  5.823774E-03 -2.024345E-03 -2.332931E-03  2.513629E-04  6.639057E-05  4.893102E-19
         2   7  5.823774E-03 -1.772951E-03 -2.664829E-03 -2.514264E-04  6.636842E-05 -4.481721E-19
         2   8  5.823774E-03 -2.024345E-03 -2.332931E-03 -2.513629E-04  6.639057E-05  2.120484E-19
         3   1  5.815644E-03 -2.134194E-03 -2.217435E-03  4.875940E-05  3.286049E-06 -3.113146E-19
         3   2  5.815644E-03 -2.182952E-03 -2.233865E-03  4.875701E-05  3.285995E-06  1.240445E-19
         3   3  5.815644E-03 -2.134194E-03 -2.217435E-03 -4.875940E-05  3.286049E-06  2.001232E-20
         3   4  5.815644E-03 -2.182952E-03 -2.233865E-03 -4.875701E-05  3.285995E-06 -3.602448E-19
         3   5  5.815644E-03 -2.134194E-03 -2.217435E-03  4.875940E-05 -3.286049E-06  2.701504E-19
         3   6  5.815644E-03 -2.182952E-03 -2.233865E-03  4.875701E-05 -3.285995E-06  4.155973E-19
         3   7  5.815644E-03 -2.134194E-03 -2.217435E-03 -4.875940E-05 -3.286049E-06  1.890067E-19
         3   8  5.815644E-03 -2.182952E-03 -2.233865E-03 -4.875701E-05 -3.285995E-06  7.536701E-19
         4   1  5.851917E-03 -2.204906E-03 -2.237001E-03  1.122414E-05 -1.572450E-06  2.365125E-19
         4   2  5.851917E-03 -2.216130E-03 -2.229138E-03  1.122401E-05 -1.572463E-06 -3.977825E-20
         4   3  5.851917E-03 -2.204906E-03 -2.237001E-03 -1.122414E-05 -1.572450E-06 -4.125728E-19
         4   4  5.851917E-03 -2.216130E-03 -2.229138E-03 -1.122401E-05 -1.572463E-06 -3.076920E-19
         4   5  5.851917E-03 -2.204906E-03 -2.237001E-03  1.122414E-05  1.572450E-06  1.215479E-19
         4   6  5.851917E-03 -2.216130E-03 -2.229138E-03  1.122401E-05  1.572463E-06  2.027731E-19
         4   7  5.851917E-03 -2.204906E-03 -2.237001E-03 -1.122414E-05  1.572450E-06  7.165428E-19
         4   8  5.851917E-03 -2.216130E-03 -2.229138E-03 -1.122401E-05  1.572463E-06 -1.048627E-19
         5   1  5.854813E-03 -2.221091E-03 -2.226181E-03  2.329125E-06 -4.353654E-08 -5.544421E-19
         5   2  5.854813E-03 -2.223420E-03 -2.225963E-03  2.329120E-06 -4.353655E-08 -5.502055E-19
         5   3  5.854813E-03 -2.221091E-03 -2.226181E-03 -2.329125E-06 -4.353654E-08 -2.839942E-19
         5   4  5.854813E-03 -2.223420E-03 -2.225963E-03 -2.329120E-06 -4.353655E-08 -5.231607E-19
         5   5  5.854813E-03 -2.221091E-03 -2.226181E-03  2.329125E-06  4.353654E-08 -5.411612E-20
         5   6  5.854813E-03 -2.223420E-03 -2.225963E-03  2.329120E-06  4.353655E-08  2.197230E-19
         5   7  5.854813E-03 -2.221091E-03 -2.226181E-03 -2.329125E-06  4.353654E-08  2.163317E-19
         5   8  5.854813E-03 -2.223420E-03 -2.225963E-03 -2.329120E-06  4.353655E-08  1.115441E-19
         6   1  5.856076E-03 -2.224461E-03 -2.225796E-03  5.142447E-07 -4.769908E-08 -5.341409E-19
         6   2  5.856076E-03 -2.224975E-03 -2.225558E-03  5.142444E-07 -4.769909E-08 -1.183584E-20
         6   3  5.856076E-03 -2.224461E-03 -2.225796E-03 -5.142447E-07 -4.769908E-08 -1.555152E-19
         6   4  5.856076E-03 -2.224975E-03 -2.225558E-03 -5.142444E-07 -4.769909E-08  8.451084E-20
         6   5  5.856076E-03 -2.224461E-03 -2.225796E-03  5.142447E-07  4.769908E-08 -3.651119E-19
         6   6  5.856076E-03 -2.224975E-03 -2.225558E-03  5.142444E-07  4.769909E-08  1.419807E-19
         6   7  5.856076E-03 -2.224461E-03 -2.225796E-03 -5.142447E-07  4.769908E-08  1.352149E-19
         6   8  5.856076E-03 -2.224975E-03 -2.225558E-03 -5.142444E-07  4.769909E-08  6.997772E-19
         7   1  5.856266E-03 -2.225204E-03 -2.225461E-03  1.093744E-07 -5.323610E-09 -2.974930E-19
         7   2  5.856266E-03 -2.225313E-03 -2.225434E-03  1.093744E-07 -5.323610E-09 -4.293347E-19
         7   3  5.856266E-03 -2.225204E-03 -2.225461E-03 -1.093744E-07 -5.323610E-09  9.465477E-20
         7   4  5.856266E-03 -2.225313E-03 -2.225434E-03 -1.093744E-07 -5.323610E-09  1.580417E-19
         7   5  5.856266E-03 -2.225204E-03 -2.225461E-03  1.093744E-07  5.323610E-09 -2.163590E-19
         7   6  5.856266E-03 -2.225313E-03 -2.225434E-03  1.093744E-07  5.323610E-09 -8.924747E-19
         7   7  5.856266E-03 -2.225204E-03 -2.225461E-03 -1.093744E-07  5.323610E-09  1.622664E-19
         7   8  5.856266E-03 -2.225313E-03 -2.225434E-03 -1.093744E-07  5.323610E-09 -2.873502E-19
         8   1  5.856317E-03 -2.225362E-03 -2.225421E-03  2.379007E-08 -1.791549E-09 -6.017442E-19
         8   2  5.856317E-03 -2.225385E-03 -2.225412E-03  2.379007E-08 -1.791549E-09 -3.194654E-19
         8   3  5.856317E-03 -2.225362E-03 -2.225421E-03 -2.379007E-08 -1.791549E-09  1.960735E-19
         8   4  5.856317E-03 -2.225385E-03 -2.225412E-03 -2.379007E-08 -1.791549E-09  5.983631E-19
         8   5  5.856317E-03 -2.225362E-03 -2.225421E-03  2.379007E-08  1.791549E-09 -6.355500E-19
         8   6  5.856317E-03 -2.225385E-03 -2.225412E-03  2.379007E-08  1.791549E-09 -6.186470E-19
         8   7  5.856317E-03 -2.225362E-03 -2.225421E-03 -2.379007E-08  1.791549E-09 -1.487460E-19
         8   8  5.856317E-03 -2.225385E-03 -2.225412E-03 -2.379007E-08  1.791549E-09  2.670659E-19
         9   1  5.856327E-03 -2.225396E-03 -2.225408E-03  5.105296E-09 -3.030433E-10  2.434019E-19
         9   2  5.856327E-03 -2.225401E-03 -2.225407E-03  5.105296E-09 -3.030433E-10  6.118855E-19
         9   3  5.856327E-03 -2.225396E-03 -2.225408E-03 -5.105296E-09 -3.030433E-10  3.921476E-19
         9   4  5.856327E-03 -2.225401E-03 -2.225407E-03 -5.105296E-09 -3.030433E-10  8.282429E-19
         9   5  5.856327E-03 -2.225396E-03 -2.225408E-03  5.105296E-09  3.030433E-10 -4.732818E-19
         9   6  5.856327E-03 -2.225401E-03 -2.225407E-03  5.105296E-09  3.030433E-10  1.690291E-19
         9   7  5.856327E-03 -2.225396E-03 -2.225408E-03 -5.105296E-09  3.030433E-10  2.839689E-19
         9   8  5.856327E-03 -2.225401E-03 -2.225407E-03 -5.105296E-09  3.030433E-10  6.761094E-21
        10   1  5.856329E-03 -2.225403E-03 -2.225406E-03  1.104489E-09 -7.616537E-11  1.757903E-19
        10   2  5.856329E-03 -2.225405E-03 -2.225406E-03  1.104489E-09 -7.616536E-11  1.115592E-19
        10   3  5.856329E-03 -2.225403E-03 -2.225406E-03 -1.104489E-09 -7.616536E-11  8.654293E-19
        10   4  5.856329E-03 -2.225405E-03 -2.225406E-03 -1.104489E-09 -7.616535E-11  6.566783E-19
        10   5  5.856329E-03 -2.225403E-03 -2.225406E-03  1.104489E-09  7.616536E-11  1.757903E-19
        10   6  5.856329E-03 -2.225405E-03 -2.225406E-03  1.104489E-09  7.616536E-11 -8.586682E-19
        10   7  5.856329E-03 -2.225403E-03 -2.225406E-03 -1.104489E-09  7.616537E-11  5.544156E-19
        10   8  5.856329E-03 -2.225405E-03 -2.225406E-03 -1.104489E-09  7.616536E-11  2.704465E-20
        11   1  5.856330E-03 -2.225405E-03 -2.225406E-03  2.377876E-10 -1.502774E-11 -1.656486E-19
        11   2  5.856330E-03 -2.225405E-03 -2.225405E-03  2.377876E-10 -1.502774E-11  8.916289E-19
        11   3  5.856330E-03 -2.225405E-03 -2.225406E-03 -2.377876E-10 -1.502774E-11  6.085050E-19
        11   4  5.856330E-03 -2.225405E-03 -2.225405E-03 -2.377876E-10 -1.502774E-11  4.141214E-20
        11   5  5.856330E-03 -2.225405E-03 -2.225406E-03  2.377876E-10  1.502775E-11 -6.761168E-20
        11   6  5.856330E-03 -2.225405E-03 -2.225405E-03  2.377876E-10  1.502775E-11  2.603049E-19
        11   7  5.856330E-03 -2.225405E-03 -2.225406E-03 -2.377876E-10  1.502774E-11  4.056699E-20
        11   8  5.856330E-03 -2.225405E-03 -2.225405E-03 -2.377876E-10  1.502775E-11  7.099225E-20
        12   1  5.856330E-03 -2.225405E-03 -2.225405E-03  5.134351E-11 -3.422678E-12  8.654294E-19
        12   2  5.856330E-03 -2.225405E-03 -2.225405E-03  5.134351E-11 -3.422686E-12 -1.470554E-19
        12   3  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.134351E-11 -3.422682E-12  3.515807E-19
        12   4  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.134351E-11 -3.422670E-12  2.865044E-19
        12   5  5.856330E-03 -2.225405E-03 -2.225405E-03  5.134351E-11  3.422682E-12  2.569243E-19
        12   6  5.856330E-03 -2.225405E-03 -2.225405E-03  5.134351E-11  3.422673E-12 -6.592138E-19
        12   7  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.134351E-11  3.422683E-12  2.704466E-20
        12   8  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.134351E-11  3.422687E-12 -2.095962E-19
        13   1  5.856330E-03 -2.225405E-03 -2.225405E-03  1.106651E-11 -7.146863E-13 -8.992352E-19
        13   2  5.856330E-03 -2.225405E-03 -2.225405E-03  1.106651E-11 -7.146900E-13 -2.138219E-19
        13   3  5.856330E-03 -2.225405E-03 -2.225405E-03 -1.106651E-11 -7.147062E-13  1.825515E-19
        13   4  5.856330E-03 -2.225405E-03 -2.225405E-03 -1.106651E-11 -7.146931E-13 -1.005724E-19
        13   5  5.856330E-03 -2.225405E-03 -2.225405E-03  1.106651E-11  7.147071E-13 -9.600857E-19
        13   6  5.856330E-03 -2.225405E-03 -2.225405E-03  1.106651E-11  7.147010E-13 -7.741536E-19
        13   7  5.856330E-03 -2.225405E-03 -2.225405E-03 -1.106651E-11  7.146934E-13  6.761167E-20
        13   8  5.856330E-03 -2.225405E-03 -2.225405E-03 -1.106651E-11  7.146997E-13 -4.901846E-19
        14   1  5.856330E-03 -2.225405E-03 -2.225405E-03  2.386767E-12 -1.571210E-13 -1.690292E-19
        14   2  5.856330E-03 -2.225405E-03 -2.225405E-03  2.386768E-12 -1.571393E-13  1.266028E-18
        14   3  5.856330E-03 -2.225405E-03 -2.225405E-03 -2.386763E-12 -1.571181E-13 -1.149398E-19
        14   4  5.856330E-03 -2.225405E-03 -2.225405E-03 -2.386762E-12 -1.571207E-13  3.380583E-19
        14   5  5.856330E-03 -2.225405E-03 -2.225405E-03  2.386762E-12  1.571344E-13 -4.732817E-19
        14   6  5.856330E-03 -2.225405E-03 -2.225405E-03  2.386764E-12  1.571309E-13  6.997808E-19
        14   7  5.856330E-03 -2.225405E-03 -2.225405E-03 -2.386769E-12  1.571248E-13 -4.597593E-19
        14   8  5.856330E-03 -2.225405E-03 -2.225405E-03 -2.386767E-12  1.571327E-13 -1.115593E-19
        15   1  5.856330E-03 -2.225405E-03 -2.225405E-03  5.097417E-13 -3.316846E-14  1.612538E-18
        15   2  5.856330E-03 -2.225405E-03 -2.225405E-03  5.097416E-13 -3.317587E-14  7.792245E-19
        15   3  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.097393E-13 -3.318085E-14  1.656486E-19
        15   4  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.097399E-13 -3.316165E-14  3.710190E-19
        15   5  5.856330E-03 -2.225405E-03 -2.225405E-03  5.097406E-13  3.317594E-14  1.122354E-18
        15   6  5.856330E-03 -2.225405E-03 -2.225405E-03  5.097404E-13  3.317594E-14  1.352233E-19
        15   7  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.097407E-13  3.316474E-14 -3.921477E-19
        15   8  5.856330E-03 -2.225405E-03 -2.225405E-03 -5.097405E-13  3.316817E-14  3.414389E-19
        16   1  5.856330E-03 -2.225405E-03 -2.225405E-03  8.711746E-14 -5.712987E-15 -3.245360E-19
        16   2  5.856330E-03 -2.225405E-03 -2.225405E-03  8.712100E-14 -5.717349E-15 -6.592138E-20
        16   3  5.856330E-03 -2.225405E-03 -2.225405E-03 -8.712123E-14 -5.718541E-15  4.868040E-19
        16   4  5.856330E-03 -2.225405E-03 -2.225405E-03 -8.711796E-14 -5.709817E-15  1.419845E-19
        16   5  5.856330E-03 -2.225405E-03 -2.225405E-03  8.711918E-14  5.717702E-15 -6.625943E-19
        16   6  5.856330E-03 -2.225405E-03 -2.225405E-03  8.712027E-14  5.705925E-15 -7.200643E-19
        16   7  5.856330E-03 -2.225405E-03 -2.225405E-03 -8.712064E-14  5.712861E-15 -1.893127E-19
        16   8  5.856330E-03 -2.225405E-03 -2.225405E-03 -8.711889E-14  5.714606E-15 -5.476545E-19

                                INCREMENT     8


 forces (fx,fy,fz) for set RIGHT and time  0.6750000E+00

        65  2.164189E+01 -1.817560E-15 -3.033507E-14
        66  2.164189E+01  4.244155E-15 -2.608690E-14
        67  2.164189E+01  8.965021E-15  1.675643E-14
        68  2.164189E+01 -3.566518E-15  2.901182E-14

 displacements (vx,vy,vz) for set RIGHT and time  0.6750000E+00

        65  1.350000E-01  6.542904E-03  1.308581E-03
        66  1.350000E-01 -6.542904E-03  1.308581E-03
        67  1.350000E-01 -6.542904E-03 -1.308581E-03
        68  1.350000E-01  6.542904E-03 -1.308581E-03

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.6750000E+00

         1   1  2.170470E+01  1.118373E+01  1.067311E+01  2.115637E+00  7.020087E-01  3.149079E-03
         1   2  1.300022E+01  4.852993E-01 -1.371051E+00  2.097449E+00  6.949353E-01  3.134206E-03
         1   3  2.170470E+01  1.118373E+01  1.067311E+01 -2.115637E+00  7.020087E-01 -3.149079E-03
         1   4  1.300022E+01  4.852993E-01 -1.371051E+00 -2.097449E+00  6.949353E-01 -3.134206E-03
         1   5  2.170470E+01  1.118373E+01  1.067311E+01  2.115637E+00 -7.020087E-01 -3.149079E-03
         1   6  1.300022E+01  4.852993E-01 -1.371051E+00  2.097449E+00 -6.949353E-01 -3.134206E-03
         1   7  2.170470E+01  1.118373E+01  1.067311E+01 -2.115637E+00 -7.020087E-01  3.149079E-03
         1   8  1.300022E+01  4.852993E-01 -1.371051E+00 -2.097449E+00 -6.949353E-01  3.134206E-03
         2   1  1.726691E+01  8.944633E-01 -9.938260E-01  5.473263E-01 -1.443089E-01 -1.684181E-04
         2   2  1.753987E+01  6.314931E-01 -2.334522E-02  5.471168E-01 -1.444490E-01 -1.684430E-04
         2   3  1.726691E+01  8.944633E-01 -9.938260E-01 -5.473263E-01 -1.443089E-01  1.684181E-04
         2   4  1.753987E+01  6.314931E-01 -2.334522E-02 -5.471168E-01 -1.444490E-01  1.684430E-04
         2   5  1.726691E+01  8.944633E-01 -9.938260E-01  5.473263E-01  1.443089E-01  1.684181E-04
         2   6  1.753987E+01  6.314931E-01 -2.334522E-02  5.471168E-01  1.444490E-01  1.684430E-04
         2   7  1.726691E+01  8.944633E-01 -9.938260E-01 -5.473263E-01  1.443089E-01 -1.684181E-04
         2   8  1.753987E+01  6.314931E-01 -2.334522E-02 -5.471168E-01  1.444490E-01 -1.684430E-04
         3   1  1.751377E+01  3.899756E-01  2.127115E-01  1.064395E-01  7.109379E-03  1.612928E-06
         3   2  1.729246E+01  6.797317E-02 -4.033242E-02  1.064102E-01  7.107954E-03  1.612734E-06
         3   3  1.751377E+01  3.899756E-01  2.127115E-01 -1.064395E-01  7.109379E-03 -1.612928E-06
         3   4  1.729246E+01  6.797317E-02 -4.033242E-02 -1.064102E-01  7.107954E-03 -1.612734E-06
         3   5  1.751377E+01  3.899756E-01  2.127115E-01  1.064395E-01 -7.109379E-03 -1.612928E-06
         3   6  1.729246E+01  6.797317E-02 -4.033242E-02  1.064102E-01 -7.107954E-03 -1.612734E-06
         3   7  1.751377E+01  3.899756E-01  2.127115E-01 -1.064395E-01 -7.109379E-03  1.612928E-06
         3   8  1.729246E+01  6.797317E-02 -4.033242E-02 -1.064102E-01 -7.107954E-03  1.612734E-06
         4   1  1.741010E+01  5.878596E-02 -9.441628E-03  2.454208E-02 -3.430100E-03 -1.794541E-07
         4   2  1.739858E+01  2.355400E-02 -4.145086E-03  2.454123E-02 -3.430134E-03 -1.794529E-07
         4   3  1.741010E+01  5.878596E-02 -9.441628E-03 -2.454208E-02 -3.430100E-03  1.794541E-07
         4   4  1.739858E+01  2.355400E-02 -4.145086E-03 -2.454123E-02 -3.430134E-03  1.794529E-07
         4   5  1.741010E+01  5.878596E-02 -9.441628E-03  2.454208E-02  3.430100E-03  1.794541E-07
         4   6  1.739858E+01  2.355400E-02 -4.145086E-03  2.454123E-02  3.430134E-03  1.794529E-07
         4   7  1.741010E+01  5.878596E-02 -9.441628E-03 -2.454208E-02  3.430100E-03 -1.794541E-07
         4   8  1.739858E+01  2.355400E-02 -4.145086E-03 -2.454123E-02  3.430134E-03 -1.794529E-07
         5   1  1.740804E+01  1.601341E-02  5.140859E-03  5.106876E-03 -9.797180E-05 -1.066575E-09
         5   2  1.740084E+01  3.943389E-03 -1.488803E-03  5.106821E-03 -9.797134E-05 -1.066569E-09
         5   3  1.740804E+01  1.601341E-02  5.140859E-03 -5.106876E-03 -9.797180E-05  1.066574E-09
         5   4  1.740084E+01  3.943389E-03 -1.488803E-03 -5.106821E-03 -9.797134E-05  1.066572E-09
         5   5  1.740804E+01  1.601341E-02  5.140859E-03  5.106876E-03  9.797180E-05  1.066575E-09
         5   6  1.740084E+01  3.943389E-03 -1.488803E-03  5.106821E-03  9.797134E-05  1.066572E-09
         5   7  1.740804E+01  1.601341E-02  5.140859E-03 -5.106876E-03  9.797180E-05 -1.066576E-09
         5   8  1.740084E+01  3.943389E-03 -1.488803E-03 -5.106821E-03  9.797134E-05 -1.066572E-09
         6   1  1.740495E+01  3.033666E-03  1.808055E-04  1.129806E-03 -1.045727E-04 -2.518588E-10
         6   2  1.740401E+01  1.001321E-03 -2.450703E-04  1.129804E-03 -1.045727E-04 -2.518594E-10
         6   3  1.740495E+01  3.033666E-03  1.808055E-04 -1.129806E-03 -1.045727E-04  2.518619E-10
         6   4  1.740401E+01  1.001321E-03 -2.450703E-04 -1.129804E-03 -1.045727E-04  2.518604E-10
         6   5  1.740495E+01  3.033666E-03  1.808055E-04  1.129806E-03  1.045727E-04  2.518607E-10
         6   6  1.740401E+01  1.001321E-03 -2.450703E-04  1.129804E-03  1.045727E-04  2.518610E-10
         6   7  1.740495E+01  3.033666E-03  1.808055E-04 -1.129806E-03  1.045727E-04 -2.518583E-10
         6   8  1.740401E+01  1.001321E-03 -2.450703E-04 -1.129804E-03  1.045727E-04 -2.518578E-10
         7   1  1.740463E+01  7.113372E-04  1.596673E-04  2.409162E-04 -1.180247E-05 -6.061771E-12
         7   2  1.740435E+01  1.971943E-04 -6.293223E-05  2.409160E-04 -1.180247E-05 -6.062970E-12
         7   3  1.740463E+01  7.113372E-04  1.596673E-04 -2.409162E-04 -1.180247E-05  6.062658E-12
         7   4  1.740435E+01  1.971943E-04 -6.293223E-05 -2.409160E-04 -1.180247E-05  6.062323E-12
         7   5  1.740463E+01  7.113372E-04  1.596673E-04  2.409162E-04  1.180247E-05  6.060925E-12
         7   6  1.740435E+01  1.971943E-04 -6.293223E-05  2.409160E-04  1.180247E-05  6.059356E-12
         7   7  1.740463E+01  7.113372E-04  1.596673E-04 -2.409162E-04  1.180247E-05 -6.060001E-12
         7   8  1.740435E+01  1.971943E-04 -6.293223E-05 -2.409160E-04  1.180247E-05 -6.060918E-12
         8   1  1.740451E+01  1.465946E-04  1.889506E-05  5.251617E-05 -3.951621E-06 -4.445847E-13
