
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set RIGHT and time  0.5000000E-01

        65  1.901255E+00 -1.441276E-11 -7.206241E-11
        66  1.901255E+00  1.441279E-11 -7.206391E-11
        67  1.901255E+00  1.441263E-11  7.206423E-11
        68  1.901255E+00 -1.441268E-11  7.206204E-11

 displacements (vx,vy,vz) for set RIGHT and time  0.5000000E-01

        65  1.000000E-02  4.561117E-04  9.122234E-05
        66  1.000000E-02 -4.561117E-04  9.122234E-05
        67  1.000000E-02 -4.561117E-04 -9.122234E-05
        68  1.000000E-02  4.561117E-04 -9.122234E-05

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.5000000E-01

         7   6  1.770511E+01  1.983611E-04 -4.878749E-05  2.306424E-04  6.442485E-06  2.616623E-12
         7   7  1.770536E+01  6.727267E-04  1.688924E-04 -2.306425E-04  6.442486E-06 -2.616142E-12
         7   8  1.770511E+01  1.983611E-04 -4.878749E-05 -2.306424E-04  6.442485E-06 -2.615251E-12
         8   1  1.770525E+01  1.318155E-04  4.729780E-06  5.060114E-05 -4.489035E-06 -3.991209E-13
         8   2  1.770522E+01  4.705118E-05 -8.702722E-06  5.060114E-05 -4.489035E-06 -4.007559E-13
         8   3  1.770525E+01  1.318155E-04  4.729780E-06 -5.060114E-05 -4.489035E-06  4.002035E-13
         8   4  1.770522E+01  4.705118E-05 -8.702722E-06 -5.060114E-05 -4.489035E-06  4.000107E-13
         8   5  1.770525E+01  1.318155E-04  4.729780E-06  5.060114E-05  4.489035E-06  4.005372E-13
         8   6  1.770522E+01  4.705118E-05 -8.702722E-06  5.060114E-05  4.489035E-06  4.002776E-13
         8   7  1.770525E+01  1.318155E-04  4.729780E-06 -5.060114E-05  4.489035E-06 -3.983424E-13
         8   8  1.770522E+01  4.705118E-05 -8.702722E-06 -5.060114E-05  4.489035E-06 -3.998921E-13
         9   1  1.770524E+01  3.054941E-05  5.704750E-06  1.084846E-05 -5.160914E-07 -1.064306E-14
         9   2  1.770523E+01  9.574779E-06 -2.156150E-06  1.084846E-05 -5.160914E-07 -1.061711E-14
         9   3  1.770524E+01  3.054941E-05  5.704750E-06 -1.084846E-05 -5.160914E-07  9.397362E-15
         9   4  1.770523E+01  9.574779E-06 -2.156150E-06 -1.084846E-05 -5.160914E-07  8.474208E-15
         9   5  1.770524E+01  3.054941E-05  5.704750E-06  1.084846E-05  5.160914E-07  9.263894E-15
         9   6  1.770523E+01  9.574779E-06 -2.156150E-06  1.084846E-05  5.160914E-07  1.027232E-14
         9   7  1.770524E+01  3.054941E-05  5.704750E-06 -1.084846E-05  5.160914E-07 -1.089517E-14
         9   8  1.770523E+01  9.574779E-06 -2.156150E-06 -1.084846E-05  5.160914E-07 -1.107313E-14
        10   1  1.770524E+01  6.312982E-06  5.457823E-07  2.362539E-06 -1.786715E-07 -2.463722E-16
        10   2  1.770523E+01  2.161282E-06 -4.264399E-07  2.362539E-06 -1.786715E-07 -1.280334E-17
        10   3  1.770524E+01  6.312982E-06  5.457824E-07 -2.362539E-06 -1.786715E-07  2.018831E-16
        10   4  1.770523E+01  2.161282E-06 -4.264398E-07 -2.362539E-06 -1.786715E-07  4.539891E-16
        10   5  1.770524E+01  6.312982E-06  5.457824E-07  2.362539E-06  1.786715E-07  4.169147E-16
        10   6  1.770523E+01  2.161282E-06 -4.264399E-07  2.362539E-06  1.786715E-07  1.262211E-15
        10   7  1.770524E+01  6.312982E-06  5.457824E-07 -2.362539E-06  1.786715E-07 -1.425339E-15
        10   8  1.770523E+01  2.161282E-06 -4.264398E-07 -2.362539E-06  1.786715E-07 -2.344785E-15
        11   1  1.770523E+01  1.409947E-06  2.194335E-07  5.090523E-07 -2.880851E-08  9.232864E-16
        11   2  1.770523E+01  4.545595E-07 -9.818791E-08  5.090523E-07 -2.880853E-08  1.253249E-15
        11   3  1.770523E+01  1.409947E-06  2.194335E-07 -5.090523E-07 -2.880853E-08  8.266264E-16
        11   4  1.770523E+01  4.545595E-07 -9.818792E-08 -5.090523E-07 -2.880853E-08  1.518064E-15
        11   5  1.770523E+01  1.409947E-06  2.194335E-07  5.090522E-07  2.880853E-08  1.444570E-16
        11   6  1.770523E+01  4.545594E-07 -9.818793E-08  5.090523E-07  2.880852E-08  1.360498E-15
        11   7  1.770523E+01  1.409947E-06  2.194335E-07 -5.090523E-07  2.880853E-08 -5.300310E-16
        11   8  1.770523E+01  4.545594E-07 -9.818795E-08 -5.090523E-07  2.880853E-08  1.605456E-15
        12   1  1.770523E+01  2.986634E-07  3.257757E-08  1.104817E-07 -7.684134E-09  9.401957E-16
        12   2  1.770523E+01  1.002996E-07 -2.037871E-08  1.104817E-07 -7.684169E-09 -2.390941E-15
        12   3  1.770523E+01  2.986635E-07  3.257758E-08 -1.104817E-07 -7.684176E-09  1.684673E-15
        12   4  1.770523E+01  1.002996E-07 -2.037871E-08 -1.104817E-07 -7.684143E-09  5.427812E-16
        12   5  1.770523E+01  2.986634E-07  3.257757E-08  1.104817E-07  7.684150E-09  7.133236E-16
        12   6  1.770523E+01  1.002996E-07 -2.037871E-08  1.104817E-07  7.684128E-09 -2.341609E-15
        12   7  1.770523E+01  2.986635E-07  3.257757E-08 -1.104817E-07  7.684116E-09  1.333185E-15
        12   8  1.770523E+01  1.002996E-07 -2.037869E-08 -1.104817E-07  7.684169E-09  4.730580E-16
        13   1  1.770523E+01  6.557949E-08  9.242902E-09  2.386003E-08 -1.449453E-09 -3.566620E-15
        13   2  1.770523E+01  2.142168E-08 -4.537620E-09  2.386003E-08 -1.449482E-09 -9.751182E-16
        13   3  1.770523E+01  6.557953E-08  9.242934E-09 -2.386002E-08 -1.449473E-09  9.417512E-16
        13   4  1.770523E+01  2.142172E-08 -4.537585E-09 -2.386002E-08 -1.449452E-09  1.112294E-15
        13   5  1.770523E+01  6.557953E-08  9.242934E-09  2.386002E-08  1.449499E-09 -4.033636E-15
        13   6  1.770523E+01  2.142172E-08 -4.537585E-09  2.386002E-08  1.449480E-09 -1.898150E-15
        13   7  1.770523E+01  6.557954E-08  9.242944E-09 -2.386003E-08  1.449487E-09  1.423597E-15
        13   8  1.770523E+01  2.142171E-08 -4.537597E-09 -2.386003E-08  1.449500E-09 -2.230554E-17
        14   1  1.770523E+01  1.405388E-08  1.677040E-09  5.167952E-09 -3.448715E-10 -1.542299E-15
        14   2  1.770523E+01  4.683863E-09 -9.622951E-10  5.167952E-09 -3.448888E-10 -2.024267E-15
        14   3  1.770523E+01  1.405387E-08  1.677025E-09 -5.167942E-09 -3.448951E-10  1.542299E-15
        14   4  1.770523E+01  4.683858E-09 -9.622933E-10 -5.167941E-09 -3.449009E-10  1.397709E-15
        14   5  1.770523E+01  1.405386E-08  1.677016E-09  5.167944E-09  3.449081E-10 -1.720250E-15
        14   6  1.770523E+01  4.683836E-09 -9.623216E-10  5.167939E-09  3.449197E-10 -9.491021E-16
        14   7  1.770523E+01  1.405384E-08  1.676996E-09 -5.167952E-09  3.449106E-10  1.305017E-15
        14   8  1.770523E+01  4.683828E-09 -9.623233E-10 -5.167955E-09  3.449050E-10  1.868548E-15
        15   1  1.770523E+01  3.071547E-09  4.083749E-10  1.106507E-09 -6.930725E-11 -3.707444E-16
        15   2  1.770523E+01  1.036910E-09 -2.072693E-10  1.106503E-09 -6.932171E-11  1.774011E-15
        15   3  1.770523E+01  3.071524E-09  4.083590E-10 -1.106505E-09 -6.932795E-11  7.859779E-16
        15   4  1.770523E+01  1.036880E-09 -2.073010E-10 -1.106507E-09 -6.931638E-11  3.429385E-16
        15   5  1.770523E+01  3.071519E-09  4.083467E-10  1.106500E-09  6.932899E-11  1.186383E-16
        15   6  1.770523E+01  1.036858E-09 -2.073222E-10  1.106500E-09  6.931175E-11  2.328274E-15
        15   7  1.770523E+01  3.071531E-09  4.083643E-10 -1.106512E-09  6.930606E-11  1.305020E-15
        15   8  1.770523E+01  1.036883E-09 -2.072958E-10 -1.106513E-09  6.932908E-11  7.637330E-16
        16   1  1.770523E+01  7.066108E-10  7.197963E-11  1.896916E-10 -1.250912E-11  1.512636E-15
        16   2  1.770523E+01  3.617402E-10 -2.656696E-11  1.896928E-10 -1.250430E-11 -1.662788E-15
        16   3  1.770523E+01  7.066250E-10  7.199376E-11 -1.896952E-10 -1.252394E-11  4.448931E-16
        16   4  1.770523E+01  3.617631E-10 -2.653517E-11 -1.896936E-10 -1.250080E-11 -4.282096E-16
        16   5  1.770523E+01  7.066250E-10  7.199376E-11  1.896932E-10  1.251562E-11  6.525098E-16
        16   6  1.770523E+01  3.617490E-10 -2.655813E-11  1.896917E-10  1.249922E-11 -1.356924E-15
        16   7  1.770523E+01  7.066020E-10  7.197256E-11 -1.896948E-10  1.249994E-11  4.152335E-16
        16   8  1.770523E+01  3.617596E-10 -2.653870E-11 -1.896953E-10  1.251152E-11 -1.408828E-16

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) for set ALL and time  0.5750000E+00

         1   1  4.683678E-03 -3.388831E-04 -5.656199E-04  9.256889E-04  3.089730E-04 -6.352842E-20
         1   2  4.683678E-03 -1.264143E-03 -2.109290E-03  9.248315E-04  3.084952E-04 -2.744099E-19
         1   3  4.683678E-03 -3.388831E-04 -5.656199E-04 -9.256889E-04  3.089730E-04 -9.336685E-21
         1   4  4.683678E-03 -1.264143E-03 -2.109290E-03 -9.248315E-04  3.084952E-04 -5.784376E-20
         1   5  4.683678E-03 -3.388831E-04 -5.656199E-04  9.256889E-04 -3.089730E-04 -2.373732E-20
         1   6  4.683678E-03 -1.264143E-03 -2.109290E-03  9.248315E-04 -3.084952E-04 -1.898855E-19
         1   7  4.683678E-03 -3.388831E-04 -5.656199E-04 -9.256889E-04 -3.089730E-04  1.690648E-20
         1   8  4.683678E-03 -1.264143E-03 -2.109290E-03 -9.248315E-04 -3.084952E-04  4.020459E-20
         2   1  5.826162E-03 -1.686970E-03 -2.547415E-03  2.305003E-04 -6.901609E-05 -4.572595E-19
         2   2  5.826162E-03 -1.917444E-03 -2.202275E-03  2.304470E-04 -6.904002E-05 -3.842428E-19
         2   3  5.826162E-03 -1.686970E-03 -2.547415E-03 -2.305003E-04 -6.901609E-05  9.744428E-20
         2   4  5.826162E-03 -1.917444E-03 -2.202275E-03 -2.304470E-04 -6.904002E-05 -8.665559E-20
         2   5  5.826162E-03 -1.686970E-03 -2.547415E-03  2.305003E-04  6.901609E-05 -4.201318E-19
         2   6  5.826162E-03 -1.917444E-03 -2.202275E-03  2.304470E-04  6.904002E-05 -6.057342E-19
         2   7  5.826162E-03 -1.686970E-03 -2.547415E-03 -2.305003E-04  6.901609E-05  1.751725E-19
         2   8  5.826162E-03 -1.917444E-03 -2.202275E-03 -2.304470E-04  6.904002E-05 -4.873723E-19
         3   1  5.804786E-03 -2.018413E-03 -2.085165E-03  4.541519E-05  5.054245E-06 -2.300680E-19
         3   2  5.804786E-03 -2.063827E-03 -2.110436E-03  4.541312E-05  5.054117E-06 -5.681720E-19
         3   3  5.804786E-03 -2.018413E-03 -2.085165E-03 -4.541519E-05  5.054245E-06 -4.971898E-19
         3   4  5.804786E-03 -2.063827E-03 -2.110436E-03 -4.541312E-05  5.054117E-06 -6.522807E-20
         3   5  5.804786E-03 -2.018413E-03 -2.085165E-03  4.541519E-05 -5.054245E-06 -4.870430E-19
         3   6  5.804786E-03 -2.063827E-03 -2.110436E-03  4.541312E-05 -5.054117E-06 -5.749327E-19
         3   7  5.804786E-03 -2.018413E-03 -2.085165E-03 -4.541519E-05 -5.054245E-06  1.080634E-19
         3   8  5.804786E-03 -2.063827E-03 -2.110436E-03 -4.541312E-05 -5.054117E-06 -3.044421E-19
         4   1  5.839705E-03 -2.084287E-03 -2.116304E-03  1.048352E-05 -1.847559E-06 -3.889471E-19
         4   2  5.839705E-03 -2.094770E-03 -2.107067E-03  1.048341E-05 -1.847576E-06  2.315342E-19
         4   3  5.839705E-03 -2.084287E-03 -2.116304E-03 -1.048352E-05 -1.847559E-06 -2.266561E-19
         4   4  5.839705E-03 -2.094770E-03 -2.107067E-03 -1.048341E-05 -1.847576E-06  6.000661E-19
         4   5  5.839705E-03 -2.084287E-03 -2.116304E-03  1.048352E-05  1.847559E-06 -4.599489E-19
         4   6  5.839705E-03 -2.094770E-03 -2.107067E-03  1.048341E-05  1.847576E-06 -2.265943E-19
         4   7  5.839705E-03 -2.084287E-03 -2.116304E-03 -1.048352E-05  1.847559E-06 -1.364905E-20
         4   8  5.839705E-03 -2.094770E-03 -2.107067E-03 -1.048341E-05  1.847576E-06 -9.811537E-20
         5   1  5.841445E-03 -2.099402E-03 -2.103745E-03  2.172078E-06  3.292459E-08  9.802106E-20
         5   2  5.841445E-03 -2.101574E-03 -2.103910E-03  2.172073E-06  3.292459E-08  3.702008E-19
         5   3  5.841445E-03 -2.099402E-03 -2.103745E-03 -2.172078E-06  3.292459E-08  2.062134E-19
         5   4  5.841445E-03 -2.101574E-03 -2.103910E-03 -2.172073E-06  3.292459E-08 -4.251803E-19
         5   5  5.841445E-03 -2.099402E-03 -2.103745E-03  2.172078E-06 -3.292459E-08  9.464006E-20
         5   6  5.841445E-03 -2.101574E-03 -2.103910E-03  2.172073E-06 -3.292459E-08  2.704611E-19
         5   7  5.841445E-03 -2.099402E-03 -2.103745E-03 -2.172078E-06 -3.292459E-08  2.028324E-19
         5   8  5.841445E-03 -2.101574E-03 -2.103910E-03 -2.172073E-06 -3.292459E-08 -3.347386E-19
         6   1  5.842677E-03 -2.102547E-03 -2.103867E-03  4.842360E-07 -5.654094E-08  9.465598E-20
         6   2  5.842677E-03 -2.103031E-03 -2.103584E-03  4.842358E-07 -5.654095E-08  5.324516E-20
         6   3  5.842677E-03 -2.102547E-03 -2.103867E-03 -4.842360E-07 -5.654094E-08 -1.353603E-20
         6   4  5.842677E-03 -2.103031E-03 -2.103584E-03 -4.842358E-07 -5.654095E-08 -3.719656E-20
         6   5  5.842677E-03 -2.102547E-03 -2.103867E-03  4.842360E-07  5.654094E-08  2.703578E-20
         6   6  5.842677E-03 -2.103031E-03 -2.103584E-03  4.842358E-07  5.654095E-08  6.964801E-19
         6   7  5.842677E-03 -2.102547E-03 -2.103867E-03 -4.842360E-07  5.654094E-08  3.516118E-19
         6   8  5.842677E-03 -2.103031E-03 -2.103584E-03 -4.842358E-07  5.654095E-08  3.921902E-19
         7   1  5.842817E-03 -2.103246E-03 -2.103475E-03  1.026987E-07 -2.868661E-09  1.149515E-19
         7   2  5.842817E-03 -2.103348E-03 -2.103461E-03  1.026987E-07 -2.868661E-09 -9.466919E-20
         7   3  5.842817E-03 -2.103246E-03 -2.103475E-03 -1.026987E-07 -2.868661E-09 -2.501963E-19
         7   4  5.842817E-03 -2.103348E-03 -2.103461E-03 -1.026987E-07 -2.868661E-09  2.231446E-19
         7   5  5.842817E-03 -2.103246E-03 -2.103475E-03  1.026987E-07  2.868661E-09  1.217134E-19
         7   6  5.842817E-03 -2.103348E-03 -2.103461E-03  1.026987E-07  2.868661E-09  2.603356E-19
         7   7  5.842817E-03 -2.103246E-03 -2.103475E-03 -1.026987E-07  2.868661E-09 -4.057447E-20
         7   8  5.842817E-03 -2.103348E-03 -2.103461E-03 -1.026987E-07  2.868661E-09  3.651465E-19
         8   1  5.842866E-03 -2.103394E-03 -2.103452E-03  2.253129E-08 -1.998843E-09  3.617661E-19
         8   2  5.842866E-03 -2.103417E-03 -2.103442E-03  2.253129E-08 -1.998843E-09 -3.837436E-19
         8   3  5.842866E-03 -2.103394E-03 -2.103452E-03 -2.253129E-08 -1.998843E-09  1.318582E-19
         8   4  5.842866E-03 -2.103417E-03 -2.103442E-03 -2.253129E-08 -1.998843E-09  4.395263E-20
         8   5  5.842866E-03 -2.103394E-03 -2.103452E-03  2.253129E-08  1.998843E-09  2.840031E-19
         8   6  5.842866E-03 -2.103417E-03 -2.103442E-03  2.253129E-08  1.998843E-09  1.656685E-19
         8   7  5.842866E-03 -2.103394E-03 -2.103452E-03 -2.253129E-08  1.998843E-09  7.167708E-19
         8   8  5.842866E-03 -2.103417E-03 -2.103442E-03 -2.253129E-08  1.998843E-09  1.014265E-20
         9   1  5.842874E-03 -2.103427E-03 -2.103438E-03  4.830520E-09 -2.298012E-10 -3.583859E-19
         9   2  5.842874E-03 -2.103432E-03 -2.103437E-03  4.830520E-09 -2.298012E-10 -3.465523E-19
         9   3  5.842874E-03 -2.103427E-03 -2.103438E-03 -4.830520E-09 -2.298012E-10 -2.096220E-19
         9   4  5.842874E-03 -2.103432E-03 -2.103437E-03 -4.830520E-09 -2.298012E-10 -6.305561E-19
         9   5  5.842874E-03 -2.103427E-03 -2.103438E-03  4.830520E-09  2.298012E-10 -2.704800E-19
         9   6  5.842874E-03 -2.103432E-03 -2.103437E-03  4.830520E-09  2.298012E-10  1.893358E-19
         9   7  5.842874E-03 -2.103427E-03 -2.103438E-03 -4.830520E-09  2.298012E-10 -4.733398E-19
         9   8  5.842874E-03 -2.103432E-03 -2.103437E-03 -4.830520E-09  2.298012E-10 -5.544837E-19
        10   1  5.842876E-03 -2.103434E-03 -2.103436E-03  1.051973E-09 -7.955747E-11  2.265268E-19
        10   2  5.842876E-03 -2.103435E-03 -2.103436E-03  1.051973E-09 -7.955747E-11  3.330282E-19
        10   3  5.842876E-03 -2.103434E-03 -2.103436E-03 -1.051973E-09 -7.955748E-11 -2.468129E-19
        10   4  5.842876E-03 -2.103435E-03 -2.103436E-03 -1.051973E-09 -7.955747E-11 -1.318589E-19
        10   5  5.842876E-03 -2.103434E-03 -2.103436E-03  1.051973E-09  7.955748E-11 -1.487639E-19
        10   6  5.842876E-03 -2.103435E-03 -2.103436E-03  1.051973E-09  7.955748E-11  2.366698E-19
        10   7  5.842876E-03 -2.103434E-03 -2.103436E-03 -1.051973E-09  7.955748E-11 -3.110518E-19
        10   8  5.842876E-03 -2.103435E-03 -2.103436E-03 -1.051973E-09  7.955748E-11 -7.302955E-19
        11   1  5.842877E-03 -2.103435E-03 -2.103436E-03  2.266669E-10 -1.282763E-11  4.327677E-19
        11   2  5.842877E-03 -2.103436E-03 -2.103436E-03  2.266669E-10 -1.282764E-11  5.832221E-19
        11   3  5.842877E-03 -2.103435E-03 -2.103436E-03 -2.266669E-10 -1.282764E-11  3.651477E-19
        11   4  5.842877E-03 -2.103436E-03 -2.103436E-03 -2.266669E-10 -1.282764E-11  6.804258E-19
        11   5  5.842877E-03 -2.103435E-03 -2.103436E-03  2.266669E-10  1.282764E-11  5.409595E-20
        11   6  5.842877E-03 -2.103436E-03 -2.103436E-03  2.266669E-10  1.282764E-11  6.085796E-19
        11   7  5.842877E-03 -2.103435E-03 -2.103436E-03 -2.266669E-10  1.282764E-11 -2.299078E-19
        11   8  5.842877E-03 -2.103436E-03 -2.103436E-03 -2.266669E-10  1.282764E-11  7.438195E-19
        12   1  5.842877E-03 -2.103436E-03 -2.103436E-03  4.919444E-11 -3.421532E-12  4.293867E-19
        12   2  5.842877E-03 -2.103436E-03 -2.103436E-03  4.919444E-11 -3.421548E-12 -1.089526E-18
        12   3  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.919444E-11 -3.421551E-12  7.674864E-19
        12   4  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.919444E-11 -3.421536E-12  2.468128E-19
        12   5  5.842877E-03 -2.103436E-03 -2.103436E-03  4.919444E-11  3.421540E-12  3.245758E-19
        12   6  5.842877E-03 -2.103436E-03 -2.103436E-03  4.919444E-11  3.421529E-12 -1.068395E-18
        12   7  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.919444E-11  3.421524E-12  6.085796E-19
        12   8  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.919444E-11  3.421548E-12  2.163838E-19
        13   1  5.842877E-03 -2.103436E-03 -2.103436E-03  1.062421E-11 -6.454010E-13 -1.626260E-18
        13   2  5.842877E-03 -2.103436E-03 -2.103436E-03  1.062421E-11 -6.454143E-13 -4.446012E-19
        13   3  5.842877E-03 -2.103436E-03 -2.103436E-03 -1.062421E-11 -6.454101E-13  4.293867E-19
        13   4  5.842877E-03 -2.103436E-03 -2.103436E-03 -1.062421E-11 -6.454006E-13  5.071496E-19
        13   5  5.842877E-03 -2.103436E-03 -2.103436E-03  1.062421E-11  6.454221E-13 -1.839263E-18
        13   6  5.842877E-03 -2.103436E-03 -2.103436E-03  1.062421E-11  6.454136E-13 -8.655354E-19
        13   7  5.842877E-03 -2.103436E-03 -2.103436E-03 -1.062421E-11  6.454163E-13  6.491515E-19
        13   8  5.842877E-03 -2.103436E-03 -2.103436E-03 -1.062421E-11  6.454224E-13 -1.014299E-20
        14   1  5.842877E-03 -2.103436E-03 -2.103436E-03  2.301146E-12 -1.535615E-13 -7.032475E-19
        14   2  5.842877E-03 -2.103436E-03 -2.103436E-03  2.301146E-12 -1.535694E-13 -9.230123E-19
        14   3  5.842877E-03 -2.103436E-03 -2.103436E-03 -2.301142E-12 -1.535723E-13  7.032475E-19
        14   4  5.842877E-03 -2.103436E-03 -2.103436E-03 -2.301141E-12 -1.535749E-13  6.373180E-19
        14   5  5.842877E-03 -2.103436E-03 -2.103436E-03  2.301142E-12  1.535781E-13 -7.843914E-19
        14   6  5.842877E-03 -2.103436E-03 -2.103436E-03  2.301140E-12  1.535833E-13 -4.327677E-19
        14   7  5.842877E-03 -2.103436E-03 -2.103436E-03 -2.301146E-12  1.535791E-13  5.950556E-19
        14   8  5.842877E-03 -2.103436E-03 -2.103436E-03 -2.301147E-12  1.535765E-13  8.520114E-19
        15   1  5.842877E-03 -2.103436E-03 -2.103436E-03  4.926970E-13 -3.086049E-14 -1.690499E-19
        15   2  5.842877E-03 -2.103436E-03 -2.103436E-03  4.926951E-13 -3.086703E-14  8.089037E-19
        15   3  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.926963E-13 -3.086993E-14  3.583857E-19
        15   4  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.926968E-13 -3.086469E-14  1.563711E-19
        15   5  5.842877E-03 -2.103436E-03 -2.103436E-03  4.926939E-13  3.087039E-14  5.409596E-20
        15   6  5.842877E-03 -2.103436E-03 -2.103436E-03  4.926937E-13  3.086259E-14  1.061633E-18
        15   7  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.926993E-13  3.085996E-14  5.950556E-19
        15   8  5.842877E-03 -2.103436E-03 -2.103436E-03 -4.926995E-13  3.087037E-14  3.482427E-19
        16   1  5.842877E-03 -2.103436E-03 -2.103436E-03  8.446440E-14 -5.570049E-15  6.897235E-19
        16   2  5.842877E-03 -2.103436E-03 -2.103436E-03  8.446495E-14 -5.567868E-15 -7.581887E-19
        16   3  5.842877E-03 -2.103436E-03 -2.103436E-03 -8.446603E-14 -5.576563E-15  2.028599E-19
        16   4  5.842877E-03 -2.103436E-03 -2.103436E-03 -8.446532E-14 -5.566094E-15 -1.952526E-19
        16   5  5.842877E-03 -2.103436E-03 -2.103436E-03  8.446510E-14  5.572803E-15  2.975278E-19
        16   6  5.842877E-03 -2.103436E-03 -2.103436E-03  8.446445E-14  5.565388E-15 -6.187226E-19
        16   7  5.842877E-03 -2.103436E-03 -2.103436E-03 -8.446588E-14  5.565879E-15  1.893359E-19
        16   8  5.842877E-03 -2.103436E-03 -2.103436E-03 -8.446610E-14  5.571114E-15 -6.423895E-20

                                INCREMENT     8


 forces (fx,fy,fz) for set RIGHT and time  0.6750000E+00

        65  2.591020E+01 -6.461230E-15 -8.690714E-14
        66  2.591020E+01  5.657024E-15 -5.770934E-14
        67  2.591020E+01  1.207513E-14  7.981774E-15
        68  2.591020E+01 -1.227564E-14  3.567834E-14

 displacements (vx,vy,vz) for set RIGHT and time  0.6750000E+00

        65  1.350000E-01  6.183857E-03  1.236771E-03
        66  1.350000E-01 -6.183857E-03  1.236771E-03
        67  1.350000E-01 -6.183857E-03 -1.236771E-03
        68  1.350000E-01  6.183857E-03 -1.236771E-03

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.6750000E+00

         1   1  2.488888E+01  1.166271E+01  1.106213E+01  2.452552E+00  8.190678E-01  3.504359E-03
         1   2  1.665990E+01  1.099284E+00 -1.090805E+00  2.436511E+00  8.125366E-01  3.491504E-03
         1   3  2.488888E+01  1.166271E+01  1.106213E+01 -2.452552E+00  8.190678E-01 -3.504359E-03
         1   4  1.665990E+01  1.099284E+00 -1.090805E+00 -2.436511E+00  8.125366E-01 -3.491504E-03
         1   5  2.488888E+01  1.166271E+01  1.106213E+01  2.452552E+00 -8.190678E-01 -3.504359E-03
         1   6  1.665990E+01  1.099284E+00 -1.090805E+00  2.436511E+00 -8.125366E-01 -3.491504E-03
         1   7  2.488888E+01  1.166271E+01  1.106213E+01 -2.452552E+00 -8.190678E-01  3.504359E-03
         1   8  1.665990E+01  1.099284E+00 -1.090805E+00 -2.436511E+00 -8.125366E-01  3.491504E-03
         2   1  2.063858E+01  9.295239E-01 -1.288171E+00  6.107546E-01 -1.826029E-01 -1.953992E-04
         2   2  2.102210E+01  7.143971E-01 -2.151890E-02  6.105538E-01 -1.827868E-01 -1.954326E-04
         2   3  2.063858E+01  9.295239E-01 -1.288171E+00 -6.107546E-01 -1.826029E-01  1.953992E-04
         2   4  2.102210E+01  7.143971E-01 -2.151890E-02 -6.105538E-01 -1.827868E-01  1.954326E-04
         2   5  2.063858E+01  9.295239E-01 -1.288171E+00  6.107546E-01  1.826029E-01  1.953992E-04
         2   6  2.102210E+01  7.143971E-01 -2.151890E-02  6.105538E-01  1.827868E-01  1.954326E-04
         2   7  2.063858E+01  9.295239E-01 -1.288171E+00 -6.107546E-01  1.826029E-01 -1.953992E-04
         2   8  2.102210E+01  7.143971E-01 -2.151890E-02 -6.105538E-01  1.827868E-01 -1.954326E-04
         3   1  2.094783E+01  4.361430E-01  2.628300E-01  1.206689E-01  1.333212E-02  2.817575E-06
         3   2  2.071099E+01  8.454606E-02 -3.619964E-02  1.206407E-01  1.332964E-02  2.817277E-06
         3   3  2.094783E+01  4.361430E-01  2.628300E-01 -1.206689E-01  1.333212E-02 -2.817575E-06
         3   4  2.071099E+01  8.454606E-02 -3.619964E-02 -1.206407E-01  1.332964E-02 -2.817277E-06
         3   5  2.094783E+01  4.361430E-01  2.628300E-01  1.206689E-01 -1.333212E-02 -2.817575E-06
         3   6  2.071099E+01  8.454606E-02 -3.619964E-02  1.206407E-01 -1.332964E-02 -2.817277E-06
         3   7  2.094783E+01  4.361430E-01  2.628300E-01 -1.206689E-01 -1.333212E-02  2.817575E-06
         3   8  2.071099E+01  8.454606E-02 -3.619964E-02 -1.206407E-01 -1.332964E-02  2.817277E-06
         4   1  2.083310E+01  6.005318E-02 -2.278959E-02  2.790052E-02 -4.900271E-03 -2.394762E-07
         4   2  2.082880E+01  2.866971E-02 -3.210592E-03  2.789978E-02 -4.900365E-03 -2.394757E-07
         4   3  2.083310E+01  6.005318E-02 -2.278959E-02 -2.790052E-02 -4.900271E-03  2.394762E-07
         4   4  2.082880E+01  2.866971E-02 -3.210592E-03 -2.789978E-02 -4.900365E-03  2.394757E-07
         4   5  2.083310E+01  6.005318E-02 -2.278959E-02  2.790052E-02  4.900271E-03  2.394762E-07
         4   6  2.082880E+01  2.866971E-02 -3.210592E-03  2.789978E-02  4.900365E-03  2.394757E-07
         4   7  2.083310E+01  6.005318E-02 -2.278959E-02 -2.790052E-02  4.900271E-03 -2.394762E-07
         4   8  2.082880E+01  2.866971E-02 -3.210592E-03 -2.789978E-02  4.900365E-03 -2.394757E-07
         5   1  2.083495E+01  1.810528E-02  6.795096E-03  5.797323E-03  8.326588E-05  8.455163E-10
