
                        S T E P       1


                                INCREMENT     1


 forces (fx,fy,fz) for set RIGHT and time  0.5000000E-01

        65  1.332644E-01 -3.822300E-08 -1.911147E-07
        66  1.332644E-01  3.822300E-08 -1.911148E-07
        67  1.332644E-01  3.822300E-08  1.911148E-07
        68  1.332644E-01 -3.822300E-08  1.911147E-07

 displacements (vx,vy,vz) for set RIGHT and time  0.5000000E-01

        65  1.000000E-01  6.583864E-03  1.316775E-03
        66  1.000000E-01 -6.583864E-03  1.316775E-03
        67  1.000000E-01 -6.583864E-03 -1.316775E-03
        68  1.000000E-01  6.583864E-03 -1.316775E-03

 stresses (elem, integ.pnt.,sxx,syy,szz,sxy,sxz,syz) for set ALL and time  0.5000000E-01

         3   3  1.809976E+00  7.664459E-01  7.351980E-01 -3.027284E-02  3.673337E-03 -1.509209E-05
         3   4  6.377121E-01 -4.402270E-01 -4.605423E-01 -3.045346E-02  3.695253E-03 -1.518213E-05
         3   5  1.809976E+00  7.664459E-01  7.351980E-01  3.027284E-02 -3.673337E-03 -1.509209E-05
         3   6  6.377121E-01 -4.402270E-01 -4.605423E-01  3.045346E-02 -3.695253E-03 -1.518213E-05
         3   7  1.809976E+00  7.664459E-01  7.351980E-01 -3.027284E-02 -3.673337E-03  1.509209E-05
         3   8  6.377121E-01 -4.402270E-01 -4.605423E-01 -3.045346E-02 -3.695253E-03  1.518213E-05
         4   1  1.482314E+00  3.306319E-01  3.164560E-01  1.334997E-02  1.533564E-03  2.749563E-06
         4   2  9.779409E-01 -1.889935E-01 -1.979641E-01  1.338420E-02  1.537496E-03  2.756613E-06
         4   3  1.482314E+00  3.306319E-01  3.164560E-01 -1.334997E-02  1.533564E-03 -2.749563E-06
         4   4  9.779409E-01 -1.889935E-01 -1.979641E-01 -1.338420E-02  1.537496E-03 -2.756613E-06
         4   5  1.482314E+00  3.306319E-01  3.164560E-01  1.334997E-02 -1.533564E-03 -2.749563E-06
         4   6  9.779409E-01 -1.889935E-01 -1.979641E-01  1.338420E-02 -1.537496E-03 -2.756613E-06
         4   7  1.482314E+00  3.306319E-01  3.164560E-01 -1.334997E-02 -1.533564E-03  2.749563E-06
         4   8  9.779409E-01 -1.889935E-01 -1.979641E-01 -1.338420E-02 -1.537496E-03  2.756613E-06
         5   1  1.341144E+00  1.423957E-01  1.362163E-01  5.786510E-03  6.547942E-04  5.065744E-07
         5   2  1.124115E+00 -8.126158E-02 -8.514217E-02  5.792890E-03  6.555162E-04  5.071330E-07
         5   3  1.341144E+00  1.423957E-01  1.362163E-01 -5.786510E-03  6.547942E-04 -5.065744E-07
         5   4  1.124115E+00 -8.126158E-02 -8.514217E-02 -5.792890E-03  6.555162E-04 -5.071330E-07
         5   5  1.341144E+00  1.423957E-01  1.362163E-01  5.786510E-03 -6.547942E-04 -5.065744E-07
         5   6  1.124115E+00 -8.126158E-02 -8.514217E-02  5.792890E-03 -6.555162E-04 -5.071330E-07
         5   7  1.341144E+00  1.423957E-01  1.362163E-01 -5.786510E-03 -6.547942E-04  5.065744E-07
         5   8  1.124115E+00 -8.126158E-02 -8.514217E-02 -5.792890E-03 -6.555162E-04  5.071330E-07
         6   1  1.280351E+00  6.127761E-02  5.861124E-02  2.494893E-03  2.811946E-04  9.361328E-08
         6   2  1.186986E+00 -3.494902E-02 -3.661963E-02  2.496076E-03  2.813280E-04  9.365767E-08
         6   3  1.280351E+00  6.127761E-02  5.861124E-02 -2.494893E-03  2.811946E-04 -9.361328E-08
         6   4  1.186986E+00 -3.494902E-02 -3.661963E-02 -2.496076E-03  2.813280E-04 -9.365767E-08
         6   5  1.280351E+00  6.127761E-02  5.861124E-02  2.494893E-03 -2.811946E-04 -9.361328E-08
         6   6  1.186986E+00 -3.494902E-02 -3.661963E-02  2.496076E-03 -2.813280E-04 -9.365767E-08
         6   7  1.280351E+00  6.127761E-02  5.861124E-02 -2.494893E-03 -2.811946E-04  9.361328E-08
         6   8  1.186986E+00 -3.494902E-02 -3.661963E-02 -2.496076E-03 -2.813280E-04  9.365767E-08
         7   1  1.254188E+00  2.636000E-02  2.521246E-02  1.073869E-03  1.209101E-04  1.731130E-08
         7   2  1.214030E+00 -1.503084E-02 -1.574932E-02  1.074088E-03  1.209348E-04  1.731483E-08
         7   3  1.254188E+00  2.636000E-02  2.521246E-02 -1.073869E-03  1.209101E-04 -1.731130E-08
         7   4  1.214030E+00 -1.503084E-02 -1.574932E-02 -1.074088E-03  1.209348E-04 -1.731483E-08
         7   5  1.254188E+00  2.636000E-02  2.521246E-02  1.073869E-03 -1.209101E-04 -1.731130E-08
         7   6  1.214030E+00 -1.503084E-02 -1.574932E-02  1.074088E-03 -1.209348E-04 -1.731483E-08
         7   7  1.254188E+00  2.636000E-02  2.521246E-02 -1.073869E-03 -1.209101E-04  1.731130E-08
         7   8  1.214030E+00 -1.503084E-02 -1.574932E-02 -1.074088E-03 -1.209348E-04  1.731483E-08
         8   1  1.242933E+00  1.133747E-02  1.084391E-02  4.619600E-04  5.200054E-05  3.201636E-09
         8   2  1.225661E+00 -6.464230E-03 -6.773181E-03  4.620005E-04  5.200511E-05  3.201916E-09
         8   3  1.242933E+00  1.133747E-02  1.084391E-02 -4.619600E-04  5.200054E-05 -3.201636E-09
         8   4  1.225661E+00 -6.464230E-03 -6.773181E-03 -4.620005E-04  5.200511E-05 -3.201916E-09
         8   5  1.242933E+00  1.133747E-02  1.084391E-02  4.619600E-04 -5.200054E-05 -3.201636E-09
         8   6  1.225661E+00 -6.464230E-03 -6.773181E-03  4.620005E-04 -5.200511E-05 -3.201917E-09
         8   7  1.242933E+00  1.133747E-02  1.084391E-02 -4.619600E-04 -5.200054E-05  3.201636E-09
         8   8  1.225661E+00 -6.464230E-03 -6.773181E-03 -4.620005E-04 -5.200511E-05  3.201917E-09
         9   1  1.238091E+00  4.875897E-03  4.663638E-03  1.986872E-04  2.236402E-05  5.921231E-10
         9   2  1.230664E+00 -2.779962E-03 -2.912816E-03  1.986947E-04  2.236486E-05  5.921463E-10
         9   3  1.238091E+00  4.875897E-03  4.663638E-03 -1.986872E-04  2.236402E-05 -5.921232E-10
         9   4  1.230664E+00 -2.779962E-03 -2.912816E-03 -1.986947E-04  2.236486E-05 -5.921464E-10
         9   5  1.238091E+00  4.875897E-03  4.663638E-03  1.986872E-04 -2.236402E-05 -5.921239E-10
         9   6  1.230664E+00 -2.779962E-03 -2.912816E-03  1.986947E-04 -2.236486E-05 -5.921452E-10
         9   7  1.238091E+00  4.875897E-03  4.663638E-03 -1.986872E-04 -2.236402E-05  5.921238E-10
         9   8  1.230664E+00 -2.779962E-03 -2.912816E-03 -1.986947E-04 -2.236486E-05  5.921453E-10
        10   1  1.236009E+00  2.096891E-03  2.005610E-03  8.544730E-05  9.617775E-06  1.095063E-10
        10   2  1.232815E+00 -1.195492E-03 -1.252625E-03  8.544868E-05  9.617931E-06  1.095075E-10
        10   3  1.236009E+00  2.096891E-03  2.005610E-03 -8.544730E-05  9.617775E-06 -1.095063E-10
        10   4  1.232815E+00 -1.195492E-03 -1.252625E-03 -8.544868E-05  9.617931E-06 -1.095074E-10
        10   5  1.236009E+00  2.096891E-03  2.005610E-03  8.544730E-05 -9.617775E-06 -1.095051E-10
        10   6  1.232815E+00 -1.195492E-03 -1.252625E-03  8.544868E-05 -9.617931E-06 -1.095074E-10
        10   7  1.236009E+00  2.096891E-03  2.005610E-03 -8.544730E-05 -9.617775E-06  1.095051E-10
        10   8  1.232815E+00 -1.195492E-03 -1.252625E-03 -8.544868E-05 -9.617931E-06  1.095075E-10
        11   1  1.235114E+00  9.017284E-04  8.624718E-04  3.674411E-05  4.135843E-06  2.024876E-11
        11   2  1.233740E+00 -5.140498E-04 -5.386219E-04  3.674436E-05  4.135872E-06  2.024899E-11
        11   3  1.235114E+00  9.017284E-04  8.624718E-04 -3.674411E-05  4.135843E-06 -2.024868E-11
        11   4  1.233740E+00 -5.140498E-04 -5.386219E-04 -3.674436E-05  4.135872E-06 -2.024891E-11
        11   5  1.235114E+00  9.017284E-04  8.624718E-04  3.674411E-05 -4.135843E-06 -2.024919E-11
        11   6  1.233740E+00 -5.140498E-04 -5.386219E-04  3.674436E-05 -4.135872E-06 -2.024924E-11
        11   7  1.235114E+00  9.017284E-04  8.624718E-04 -3.674411E-05 -4.135843E-06  2.024918E-11
        11   8  1.233740E+00 -5.140498E-04 -5.386219E-04 -3.674436E-05 -4.135872E-06  2.024934E-11
        12   1  1.234729E+00  3.876950E-04  3.708087E-04  1.579527E-05  1.777886E-06  3.741637E-12
        12   2  1.234138E+00 -2.209061E-04 -2.314800E-04  1.579532E-05  1.777891E-06  3.741573E-12
        12   3  1.234729E+00  3.876950E-04  3.708087E-04 -1.579527E-05  1.777886E-06 -3.741617E-12
        12   4  1.234138E+00 -2.209061E-04 -2.314800E-04 -1.579532E-05  1.777891E-06 -3.741723E-12
        12   5  1.234729E+00  3.876950E-04  3.708087E-04  1.579527E-05 -1.777886E-06 -3.741811E-12
        12   6  1.234138E+00 -2.209061E-04 -2.314800E-04  1.579532E-05 -1.777891E-06 -3.741964E-12
        12   7  1.234729E+00  3.876950E-04  3.708087E-04 -1.579527E-05 -1.777886E-06  3.741914E-12
        12   8  1.234138E+00 -2.209061E-04 -2.314800E-04 -1.579532E-05 -1.777891E-06  3.741802E-12
        13   1  1.234563E+00  1.665159E-04  1.592439E-04  6.777633E-06  7.628782E-07  6.886010E-13
        13   2  1.234310E+00 -9.462991E-05 -9.919326E-05  6.777641E-06  7.628792E-07  6.882544E-13
        13   3  1.234563E+00  1.665159E-04  1.592439E-04 -6.777633E-06  7.628782E-07 -6.887957E-13
        13   4  1.234310E+00 -9.462991E-05 -9.919326E-05 -6.777641E-06  7.628792E-07 -6.883816E-13
        13   5  1.234563E+00  1.665159E-04  1.592439E-04  6.777633E-06 -7.628782E-07 -6.892424E-13
        13   6  1.234310E+00 -9.462991E-05 -9.919326E-05  6.777641E-06 -7.628792E-07 -6.895402E-13
        13   7  1.234563E+00  1.665159E-04  1.592439E-04 -6.777633E-06 -7.628782E-07  6.890940E-13
        13   8  1.234310E+00 -9.462991E-05 -9.919326E-05 -6.777641E-06 -7.628792E-07  6.895227E-13
        14   1  1.234491E+00  7.111919E-05  6.796850E-05  2.879654E-06  3.241289E-07  1.236683E-13
        14   2  1.234384E+00 -3.983533E-05 -4.183520E-05  2.879656E-06  3.241290E-07  1.239463E-13
        14   3  1.234491E+00  7.111919E-05  6.796850E-05 -2.879654E-06  3.241289E-07 -1.238419E-13
        14   4  1.234384E+00 -3.983533E-05 -4.183520E-05 -2.879656E-06  3.241290E-07 -1.241008E-13
        14   5  1.234491E+00  7.111919E-05  6.796850E-05  2.879654E-06 -3.241289E-07 -1.249890E-13
        14   6  1.234384E+00 -3.983533E-05 -4.183520E-05  2.879656E-06 -3.241290E-07 -1.247313E-13
        14   7  1.234491E+00  7.111919E-05  6.796850E-05 -2.879654E-06 -3.241289E-07  1.250296E-13
        14   8  1.234384E+00 -3.983533E-05 -4.183520E-05 -2.879656E-06 -3.241290E-07  1.247481E-13
        15   1  1.234460E+00  2.944457E-05  2.803516E-05  1.156907E-06  1.302195E-07  1.982742E-14
        15   2  1.234416E+00 -1.513163E-05 -1.607870E-05  1.156908E-06  1.302195E-07  1.986857E-14
        15   3  1.234460E+00  2.944457E-05  2.803516E-05 -1.156907E-06  1.302195E-07 -1.989185E-14
        15   4  1.234416E+00 -1.513163E-05 -1.607870E-05 -1.156908E-06  1.302195E-07 -1.992231E-14
        15   5  1.234460E+00  2.944457E-05  2.803516E-05  1.156907E-06 -1.302195E-07 -2.021466E-14
        15   6  1.234416E+00 -1.513163E-05 -1.607870E-05  1.156908E-06 -1.302195E-07 -2.015164E-14
        15   7  1.234460E+00  2.944457E-05  2.803516E-05 -1.156907E-06 -1.302195E-07  2.035751E-14
        15   8  1.234416E+00 -1.513163E-05 -1.607870E-05 -1.156908E-06 -1.302195E-07  2.031410E-14
        16   1  1.234444E+00  1.001185E-05  9.279078E-06  3.080665E-07  3.467544E-08  1.217466E-15
        16   2  1.234432E+00 -1.858103E-06 -2.467759E-06  3.080665E-07  3.467544E-08  1.183154E-15
        16   3  1.234444E+00  1.001185E-05  9.279078E-06 -3.080665E-07  3.467544E-08 -1.136236E-15
        16   4  1.234432E+00 -1.858103E-06 -2.467759E-06 -3.080665E-07  3.467544E-08 -1.069363E-15
        16   5  1.234444E+00  1.001185E-05  9.279078E-06  3.080665E-07 -3.467544E-08 -1.601203E-15
        16   6  1.234432E+00 -1.858103E-06 -2.467759E-06  3.080665E-07 -3.467544E-08 -1.720246E-15
        16   7  1.234444E+00  1.001185E-05  9.279078E-06 -3.080665E-07 -3.467544E-08  1.762262E-15
        16   8  1.234432E+00 -1.858103E-06 -2.467759E-06 -3.080665E-07 -3.467544E-08  1.748257E-15

 strains (elem, integ.pnt.,exx,eyy,ezz,exy,exz,eyz) for set ALL and time  0.5750000E+00

         1   1  2.005710E-02 -3.022936E-03 -4.053459E-03  8.246295E-03  2.210344E-03 -5.293570E-18
         1   2  2.005710E-02 -1.123502E-02 -1.504361E-02  8.177880E-03  2.185716E-03 -2.036642E-17
         1   3  2.005710E-02 -3.022936E-03 -4.053459E-03 -8.246295E-03  2.210344E-03  6.514883E-19
         1   4  2.005710E-02 -1.123502E-02 -1.504361E-02 -8.177880E-03  2.185716E-03  3.216518E-18
         1   5  2.005710E-02 -3.022936E-03 -4.053459E-03  8.246295E-03 -2.210344E-03 -1.007896E-18
         1   6  2.005710E-02 -1.123502E-02 -1.504361E-02  8.177880E-03 -2.185716E-03 -5.257517E-18
         1   7  2.005710E-02 -3.022936E-03 -4.053459E-03 -8.246295E-03 -2.210344E-03  4.288611E-18
         1   8  2.005710E-02 -1.123502E-02 -1.504361E-02 -8.177880E-03 -2.185716E-03  1.832542E-17
         2   1  4.484709E-02 -1.591731E-02 -2.027039E-02  4.622845E-03  6.743227E-04 -1.304594E-17
         2   2  4.484709E-02 -2.052912E-02 -2.363608E-02  4.600771E-03  6.719531E-04  2.353806E-17
         2   3  4.484709E-02 -1.591731E-02 -2.027039E-02 -4.622845E-03  6.743227E-04 -6.324590E-18
         2   4  4.484709E-02 -2.052912E-02 -2.363608E-02 -4.600771E-03  6.719531E-04 -3.188361E-17
         2   5  4.484709E-02 -1.591731E-02 -2.027039E-02  4.622845E-03 -6.743227E-04  2.051359E-18
         2   6  4.484709E-02 -2.052912E-02 -2.363608E-02  4.600771E-03 -6.719531E-04  3.646909E-17
         2   7  4.484709E-02 -1.591731E-02 -2.027039E-02 -4.622845E-03 -6.743227E-04  1.101252E-17
         2   8  4.484709E-02 -2.052912E-02 -2.363608E-02 -4.600771E-03 -6.719531E-04 -2.388902E-17
         3   1  5.573772E-02 -2.298623E-02 -2.533376E-02  2.115365E-03  2.560480E-04  4.346924E-17
         3   2  5.573772E-02 -2.509925E-02 -2.661314E-02  2.110674E-03  2.557027E-04  5.820759E-17
         3   3  5.573772E-02 -2.298623E-02 -2.533376E-02 -2.115365E-03  2.560480E-04 -4.704802E-17
         3   4  5.573772E-02 -2.509925E-02 -2.661314E-02 -2.110674E-03  2.557027E-04 -4.963554E-17
         3   5  5.573772E-02 -2.298623E-02 -2.533376E-02  2.115365E-03 -2.560480E-04  5.078466E-17
         3   6  5.573772E-02 -2.509925E-02 -2.661314E-02  2.110674E-03 -2.557027E-04  5.220975E-17
         3   7  5.573772E-02 -2.298623E-02 -2.533376E-02 -2.115365E-03 -2.560480E-04 -4.314777E-17
         3   8  5.573772E-02 -2.509925E-02 -2.661314E-02 -2.110674E-03 -2.557027E-04 -5.345450E-17
         4   1  6.048548E-02 -2.620974E-02 -2.727503E-02  9.239241E-04  1.060154E-04  4.612835E-17
         4   2  6.048548E-02 -2.713321E-02 -2.780496E-02  9.230232E-04  1.059560E-04  1.114548E-17
         4   3  6.048548E-02 -2.620974E-02 -2.727503E-02 -9.239241E-04  1.060154E-04 -4.083686E-17
         4   4  6.048548E-02 -2.713321E-02 -2.780496E-02 -9.230232E-04  1.059560E-04 -5.711642E-19
         4   5  6.048548E-02 -2.620974E-02 -2.727503E-02  9.239241E-04 -1.060154E-04  4.194165E-17
         4   6  6.048548E-02 -2.713321E-02 -2.780496E-02  9.230232E-04 -1.059560E-04  7.268682E-19
         4   7  6.048548E-02 -2.620974E-02 -2.727503E-02 -9.239241E-04 -1.060154E-04 -4.829543E-17
         4   8  6.048548E-02 -2.713321E-02 -2.780496E-02 -9.230232E-04 -1.059560E-04 -1.052852E-17
         5   1  6.254164E-02 -2.761698E-02 -2.808141E-02  3.988070E-04  4.510631E-05 -1.328276E-17
         5   2  6.254164E-02 -2.801571E-02 -2.830691E-02  3.986387E-04  4.509553E-05 -1.620332E-17
         5   3  6.254164E-02 -2.761698E-02 -2.808141E-02 -3.988070E-04  4.510631E-05  1.538154E-17
         5   4  6.254164E-02 -2.801571E-02 -2.830691E-02 -3.986387E-04  4.509553E-05  1.887453E-17
         5   5  6.254164E-02 -2.761698E-02 -2.808141E-02  3.988070E-04 -4.510631E-05 -2.026098E-17
         5   6  6.254164E-02 -2.801571E-02 -2.830691E-02  3.986387E-04 -4.509553E-05 -2.627643E-17
         5   7  6.254164E-02 -2.761698E-02 -2.808141E-02 -3.988070E-04 -4.510631E-05  8.403317E-18
         5   8  6.254164E-02 -2.801571E-02 -2.830691E-02 -3.986387E-04 -4.509553E-05  1.796600E-17
         6   1  6.342884E-02 -2.822443E-02 -2.842484E-02  1.716397E-04  1.934107E-05 -2.226290E-17
         6   2  6.342884E-02 -2.839606E-02 -2.852154E-02  1.716085E-04  1.933908E-05  1.534996E-17
         6   3  6.342884E-02 -2.822443E-02 -2.842484E-02 -1.716397E-04  1.934107E-05  1.322846E-17
         6   4  6.342884E-02 -2.839606E-02 -2.852154E-02 -1.716085E-04  1.933908E-05  3.951616E-18
         6   5  6.342884E-02 -2.822443E-02 -2.842484E-02  1.716397E-04 -1.934107E-05 -2.076175E-17
         6   6  6.342884E-02 -2.839606E-02 -2.852154E-02  1.716085E-04 -1.933908E-05  2.203031E-18
         6   7  6.342884E-02 -2.822443E-02 -2.842484E-02 -1.716397E-04 -1.934107E-05  1.809971E-17
         6   8  6.342884E-02 -2.839606E-02 -2.852154E-02 -1.716085E-04 -1.933908E-05 -1.074845E-17
         7   1  6.381096E-02 -2.848589E-02 -2.857214E-02  7.382122E-05  8.310988E-06  1.370715E-17
         7   2  6.381096E-02 -2.855971E-02 -2.861369E-02  7.381544E-05  8.310622E-06  5.590199E-18
         7   3  6.381096E-02 -2.848589E-02 -2.857214E-02 -7.382122E-05  8.310988E-06 -6.118133E-19
         7   4  6.381096E-02 -2.855971E-02 -2.861369E-02 -7.381544E-05  8.310622E-06 -1.846588E-17
         7   5  6.381096E-02 -2.848589E-02 -2.857214E-02  7.382122E-05 -8.310988E-06  5.996158E-18
         7   6  6.381096E-02 -2.855971E-02 -2.861369E-02  7.381544E-05 -8.310622E-06  6.208589E-18
         7   7  6.381096E-02 -2.848589E-02 -2.857214E-02 -7.382122E-05 -8.310988E-06 -1.421885E-17
         7   8  6.381096E-02 -2.855971E-02 -2.861369E-02 -7.381544E-05 -8.310622E-06 -2.053208E-17
         8   1  6.397540E-02 -2.859835E-02 -2.863544E-02  3.174605E-05  3.573355E-06 -9.818429E-18
         8   2  6.397540E-02 -2.863009E-02 -2.865331E-02  3.174498E-05  3.573287E-06 -3.789851E-17
         8   3  6.397540E-02 -2.859835E-02 -2.863544E-02 -3.174605E-05  3.573355E-06 -9.081507E-18
         8   4  6.397540E-02 -2.863009E-02 -2.865331E-02 -3.174498E-05  3.573287E-06  3.339585E-17
         8   5  6.397540E-02 -2.859835E-02 -2.863544E-02  3.174605E-05 -3.573355E-06 -8.950152E-18
         8   6  6.397540E-02 -2.863009E-02 -2.865331E-02  3.174498E-05 -3.573287E-06 -3.981975E-17
         8   7  6.397540E-02 -2.859835E-02 -2.863544E-02 -3.174605E-05 -3.573355E-06  3.682719E-18
         8   8  6.397540E-02 -2.863009E-02 -2.865331E-02 -3.174498E-05 -3.573287E-06  3.689605E-17
         9   1  6.404613E-02 -2.864671E-02 -2.866266E-02  1.365190E-05  1.536617E-06 -2.552853E-17
         9   2  6.404613E-02 -2.866036E-02 -2.867034E-02  1.365170E-05  1.536605E-06  4.032974E-17
         9   3  6.404613E-02 -2.864671E-02 -2.866266E-02 -1.365190E-05  1.536617E-06  2.342134E-17
         9   4  6.404613E-02 -2.866036E-02 -2.867034E-02 -1.365170E-05  1.536605E-06 -4.209432E-17
         9   5  6.404613E-02 -2.864671E-02 -2.866266E-02  1.365190E-05 -1.536617E-06 -2.873925E-17
         9   6  6.404613E-02 -2.866036E-02 -2.867034E-02  1.365170E-05 -1.536605E-06  4.655360E-17
         9   7  6.404613E-02 -2.864671E-02 -2.866266E-02 -1.365190E-05 -1.536617E-06  2.200018E-17
         9   8  6.404613E-02 -2.866036E-02 -2.867034E-02 -1.365170E-05 -1.536605E-06 -3.955481E-17
        10   1  6.407656E-02 -2.866751E-02 -2.867437E-02  5.870766E-06  6.607967E-07  4.363237E-17
        10   2  6.407656E-02 -2.867338E-02 -2.867767E-02  5.870729E-06  6.607944E-07  3.210343E-18
        10   3  6.407656E-02 -2.866751E-02 -2.867437E-02 -5.870766E-06  6.607967E-07 -4.981770E-17
        10   4  6.407656E-02 -2.867338E-02 -2.867767E-02 -5.870729E-06  6.607944E-07  1.710308E-18
        10   5  6.407656E-02 -2.866751E-02 -2.867437E-02  5.870766E-06 -6.607967E-07  4.557976E-17
        10   6  6.407656E-02 -2.867338E-02 -2.867767E-02  5.870729E-06 -6.607944E-07  4.997473E-19
        10   7  6.407656E-02 -2.866751E-02 -2.867437E-02 -5.870766E-06 -6.607967E-07 -4.452811E-17
        10   8  6.407656E-02 -2.867338E-02 -2.867767E-02 -5.870729E-06 -6.607944E-07  3.131386E-18
        11   1  6.408964E-02 -2.867645E-02 -2.867940E-02  2.524484E-06  2.841500E-07 -1.589521E-17
        11   2  6.408964E-02 -2.867897E-02 -2.868082E-02  2.524477E-06  2.841496E-07 -9.539730E-18
        11   3  6.408964E-02 -2.867645E-02 -2.867940E-02 -2.524484E-06  2.841500E-07  2.205290E-17
        11   4  6.408964E-02 -2.867897E-02 -2.868082E-02 -2.524477E-06  2.841496E-07  1.560543E-17
        11   5  6.408964E-02 -2.867645E-02 -2.867940E-02  2.524484E-06 -2.841500E-07 -1.578994E-17
        11   6  6.408964E-02 -2.867897E-02 -2.868082E-02  2.524477E-06 -2.841496E-07 -9.526572E-18
        11   7  6.408964E-02 -2.867645E-02 -2.867940E-02 -2.524484E-06 -2.841500E-07  1.526329E-17
        11   8  6.408964E-02 -2.867897E-02 -2.868082E-02 -2.524477E-06 -2.841496E-07  1.639492E-17
        12   1  6.409527E-02 -2.868029E-02 -2.868156E-02  1.085193E-06  1.221471E-07 -9.842317E-18
        12   2  6.409527E-02 -2.868138E-02 -2.868217E-02  1.085192E-06  1.221471E-07 -1.551341E-17
        12   3  6.409527E-02 -2.868029E-02 -2.868156E-02 -1.085193E-06  1.221471E-07  1.131590E-17
        12   4  6.409527E-02 -2.868138E-02 -2.868217E-02 -1.085192E-06  1.221471E-07  4.236872E-18
        12   5  6.409527E-02 -2.868029E-02 -2.868156E-02  1.085193E-06 -1.221471E-07 -3.263268E-18
        12   6  6.409527E-02 -2.868138E-02 -2.868217E-02  1.085192E-06 -1.221471E-07 -1.389496E-17
        12   7  6.409527E-02 -2.868029E-02 -2.868156E-02 -1.085193E-06 -1.221471E-07  1.094748E-17
        12   8  6.409527E-02 -2.868138E-02 -2.868217E-02 -1.085192E-06 -1.221471E-07  1.684205E-18
        13   1  6.409768E-02 -2.868195E-02 -2.868249E-02  4.656460E-07  5.241225E-08 -2.494773E-17
        13   2  6.409768E-02 -2.868241E-02 -2.868276E-02  4.656458E-07  5.241224E-08 -5.106648E-17
        13   3  6.409768E-02 -2.868195E-02 -2.868249E-02 -4.656460E-07  5.241225E-08  1.031591E-17
        13   4  6.409768E-02 -2.868241E-02 -2.868276E-02 -4.656458E-07  5.241224E-08  4.150053E-17
        13   5  6.409768E-02 -2.868195E-02 -2.868249E-02  4.656460E-07 -5.241225E-08 -2.326350E-17
        13   6  6.409768E-02 -2.868241E-02 -2.868276E-02  4.656458E-07 -5.241224E-08 -4.557957E-17
        13   7  6.409768E-02 -2.868195E-02 -2.868249E-02 -4.656460E-07 -5.241225E-08  1.210541E-17
        13   8  6.409768E-02 -2.868241E-02 -2.868276E-02 -4.656458E-07 -5.241224E-08  4.426372E-17
        14   1  6.409872E-02 -2.868266E-02 -2.868289E-02  1.978414E-07  2.226868E-08 -5.242174E-17
        14   2  6.409872E-02 -2.868285E-02 -2.868300E-02  1.978414E-07  2.226868E-08 -3.152673E-17
        14   3  6.409872E-02 -2.868266E-02 -2.868289E-02 -1.978414E-07  2.226868E-08  3.936891E-17
        14   4  6.409872E-02 -2.868285E-02 -2.868300E-02 -1.978414E-07  2.226868E-08  1.992129E-17
        14   5  6.409872E-02 -2.868266E-02 -2.868289E-02  1.978414E-07 -2.226868E-08 -4.684273E-17
        14   6  6.409872E-02 -2.868285E-02 -2.868300E-02  1.978414E-07 -2.226868E-08 -2.747405E-17
        14   7  6.409872E-02 -2.868266E-02 -2.868289E-02 -1.978414E-07 -2.226868E-08  4.989536E-17
        14   8  6.409872E-02 -2.868285E-02 -2.868300E-02 -1.978414E-07 -2.226868E-08  2.873719E-17
        15   1  6.409915E-02 -2.868296E-02 -2.868306E-02  7.948316E-08  8.946487E-09 -1.847393E-17
        15   2  6.409915E-02 -2.868303E-02 -2.868311E-02  7.948316E-08  8.946487E-09 -1.538179E-17
        15   3  6.409915E-02 -2.868296E-02 -2.868306E-02 -7.948316E-08  8.946487E-09  1.363173E-17
        15   4  6.409915E-02 -2.868303E-02 -2.868311E-02 -7.948316E-08  8.946487E-09  1.134223E-17
        15   5  6.409915E-02 -2.868296E-02 -2.868306E-02  7.948316E-08 -8.946487E-09 -1.063173E-17
        15   6  6.409915E-02 -2.868303E-02 -2.868311E-02  7.948316E-08 -8.946487E-09 -5.894826E-18
        15   7  6.409915E-02 -2.868296E-02 -2.868306E-02 -7.948316E-08 -8.946487E-09  2.136867E-17
        15   8  6.409915E-02 -2.868303E-02 -2.868311E-02 -7.948316E-08 -8.946487E-09  1.810547E-17
        16   1  6.409931E-02 -2.868307E-02 -2.868313E-02  2.116513E-08  2.382310E-09 -1.547389E-17
        16   2  6.409931E-02 -2.868309E-02 -2.868314E-02  2.116513E-08  2.382310E-09 -1.805287E-17
        16   3  6.409931E-02 -2.868307E-02 -2.868313E-02 -2.116513E-08  2.382311E-09  2.157920E-17
        16   4  6.409931E-02 -2.868309E-02 -2.868314E-02 -2.116513E-08  2.382311E-09  2.660558E-17
        16   5  6.409931E-02 -2.868307E-02 -2.868313E-02  2.116513E-08 -2.382311E-09 -1.336860E-17
        16   6  6.409931E-02 -2.868309E-02 -2.868314E-02  2.116513E-08 -2.382311E-09 -2.231608E-17
        16   7  6.409931E-02 -2.868307E-02 -2.868313E-02 -2.116513E-08 -2.382311E-09  2.547399E-17
        16   8  6.409931E-02 -2.868309E-02 -2.868314E-02 -2.116513E-08 -2.382310E-09  2.442134E-17

                                INCREMENT     8


 forces (fx,fy,fz) for set RIGHT and time  0.6750000E+00

        65  1.691412E+00 -3.606556E-14 -1.896276E-13
        66  1.691412E+00  3.604598E-14 -2.107347E-13
        67  1.691412E+00  4.480798E-14  2.116073E-13
        68  1.691412E+00 -4.450422E-14  1.896600E-13

 displacements (vx,vy,vz) for set RIGHT and time  0.6750000E+00

        65  1.350000E+00  8.479341E-02  1.695871E-02
