material_id,polymer,form,case_id,bulk_density_kg_m3,aspect_ratio,wall_friction,inter_particle_friction,throat_fill,agitator_rpm,auger_rpm,screen_discharge_variability,bridge_index,bridge_clear_cycles,mass_per_rev_g,unobstructed_feed_g_h,effective_feed_g_h,estimated_torque_nm,estimated_current_a
PET_FOLDED_FLAKE,PET,folded flakes,oat_wall_friction_low,240,4.5,0.35,0.54,0.54,14.0,12.0,0.2,0.2577142857142858,1,0.2922533666868388,210.42242401452395,200.66122836795307,0.8651278195488723,1.934994285714286
PET_FOLDED_FLAKE,PET,folded flakes,oat_wall_friction_high,240,4.5,0.52,0.54,0.54,14.0,12.0,0.2,0.43771428571428583,2,0.23672081967133826,170.43899016336354,157.0103456126638,1.3951278195488723,2.740594285714286
PET_FOLDED_FLAKE,PET,folded flakes,oat_inter_particle_friction_low,240,4.5,0.43,0.44,0.54,14.0,12.0,0.2,0.24242016806722697,1,0.2872292662860557,206.80507172596012,197.78100208186694,0.8776974789915967,1.9541001680672268
PET_FOLDED_FLAKE,PET,folded flakes,oat_inter_particle_friction_high,240,4.5,0.43,0.63,0.54,14.0,12.0,0.2,0.43242016806722694,2,0.2471224267748608,177.92814727789977,164.07899779493582,1.3276974789915967,2.6381001680672274
PET_FOLDED_FLAKE,PET,folded flakes,oat_agitator_rpm_low,240,4.5,0.43,0.54,0.54,8.0,12.0,0.2,0.4367058823529412,2,0.2661204033854268,191.6066904375073,176.54505205130437,1.1145395842547545,2.314100168067227
PET_FOLDED_FLAKE,PET,folded flakes,oat_agitator_rpm_high,240,4.5,0.43,0.54,0.54,20.0,12.0,0.2,0.24813445378151264,1,0.2661204033854268,191.6066904375073,183.04873057244032,1.1145395842547545,2.314100168067227
PET_FOLDED_FLAKE,PET,folded flakes,oat_auger_rpm_low,240,4.5,0.43,0.54,0.54,14.0,4.0,0.2,0.34242016806722697,2,0.2661204033854268,63.868896812502435,59.93229710395745,1.0185395842547547,2.1681801680672272
PET_FOLDED_FLAKE,PET,folded flakes,oat_auger_rpm_high,240,4.5,0.43,0.54,0.54,14.0,20.0,0.2,0.34242016806722697,2,0.2661204033854268,319.34448406251215,299.6614855197872,1.2105395842547546,2.460020168067227
PET_FOLDED_FLAKE,PET,folded flakes,oat_throat_fill_low,240,4.5,0.43,0.54,0.45,14.0,12.0,0.2,0.41242016806722703,2,0.25069469588112103,180.50018103440715,167.10063633469963,1.0245395842547547,2.177300168067227
PET_FOLDED_FLAKE,PET,folded flakes,oat_throat_fill_high,240,4.5,0.43,0.54,0.63,14.0,12.0,0.2,0.272420168067227,1,0.2815461108897325,202.71319984060742,192.77303032600315,1.2045395842547548,2.4509001680672275
PET_FOLDED_FLAKE,PET,folded flakes,oat_screen_discharge_variability_low,240,4.5,0.43,0.54,0.54,14.0,12.0,0.05,0.31842016806722695,2,0.2661204033854268,191.6066904375073,180.62463221456238,1.1145395842547545,2.314100168067227
PET_FOLDED_FLAKE,PET,folded flakes,oat_screen_discharge_variability_high,240,4.5,0.43,0.54,0.54,14.0,12.0,0.4,0.374420168067227,2,0.2661204033854268,191.6066904375073,178.6932367749523,1.1145395842547545,2.314100168067227
PET_FOLDED_FLAKE,PET,folded flakes,corner_00,175,3.0,0.35,0.44,0.45,8.0,4.0,0.05,0.2165714285714286,1,0.22495823443779178,53.98997626507003,51.88529273318256,0.348,1.14896
PET_FOLDED_FLAKE,PET,folded flakes,corner_01,315,3.0,0.35,0.44,0.45,8.0,20.0,0.05,0.2165714285714286,1,0.40492482198802515,485.9097863856302,466.967634598643,0.54,1.4408
PET_FOLDED_FLAKE,PET,folded flakes,corner_02,175,6.5,0.35,0.44,0.63,8.0,4.0,0.05,0.2665714285714286,1,0.2294573991265476,55.06977579037142,52.42737060573286,0.748,1.7569599999999999
PET_FOLDED_FLAKE,PET,folded flakes,corner_03,315,6.5,0.35,0.44,0.63,8.0,20.0,0.05,0.2665714285714286,1,0.4130233184277856,495.62798211334274,471.8463354515957,0.94,2.0488
PET_FOLDED_FLAKE,PET,folded flakes,corner_04,175,3.0,0.52,0.44,0.45,8.0,4.0,0.4,0.4525714285714286,2,0.18446575223898928,44.27178053735743,40.665274803982754,0.8780000000000001,1.9545600000000003
PET_FOLDED_FLAKE,PET,folded flakes,corner_05,315,3.0,0.52,0.44,0.45,8.0,20.0,0.4,0.4525714285714286,2,0.3320383540301806,398.44602483621674,365.9874732358447,1.07,2.2464
PET_FOLDED_FLAKE,PET,folded flakes,corner_06,175,6.5,0.52,0.44,0.63,8.0,4.0,0.4,0.5025714285714286,2,0.1889649169277451,45.351580062658826,41.248946554247674,1.278,2.56256
PET_FOLDED_FLAKE,PET,folded flakes,corner_07,315,6.5,0.52,0.44,0.63,8.0,20.0,0.4,0.5025714285714286,2,0.34013685046994113,408.16422056392935,371.240518988229,1.47,2.8544
PET_FOLDED_FLAKE,PET,folded flakes,corner_08,175,3.0,0.35,0.63,0.45,8.0,4.0,0.05,0.40657142857142864,2,0.19571366396087883,46.97127935061092,43.53378692407793,0.798,1.83296
PET_FOLDED_FLAKE,PET,folded flakes,corner_09,315,3.0,0.35,0.63,0.45,8.0,20.0,0.05,0.40657142857142864,2,0.3522845951295819,422.74151415549824,391.8040823167013,0.99,2.1248
PET_FOLDED_FLAKE,PET,folded flakes,corner_10,175,6.5,0.35,0.63,0.63,8.0,4.0,0.05,0.45657142857142863,2,0.2002128286496347,48.051078875912324,44.10210392509306,1.198,2.44096
PET_FOLDED_FLAKE,PET,folded flakes,corner_11,315,6.5,0.35,0.63,0.63,8.0,20.0,0.05,0.45657142857142863,2,0.3603830915693424,432.45970988321085,396.9189353258375,1.39,2.7328
PET_FOLDED_FLAKE,PET,folded flakes,corner_12,175,3.0,0.52,0.63,0.45,8.0,4.0,0.4,0.6425714285714287,3,0.15522118176207633,37.253083622898316,32.94428553369212,1.328,2.63856
PET_FOLDED_FLAKE,PET,folded flakes,corner_13,315,3.0,0.52,0.63,0.45,8.0,20.0,0.4,0.6425714285714287,3,0.27939812717173734,335.2777526060848,296.498569803229,1.52,2.9304
PET_FOLDED_FLAKE,PET,folded flakes,corner_14,175,6.5,0.52,0.63,0.63,8.0,4.0,0.4,0.6925714285714285,3,0.15972034645083216,38.33288314819972,33.55419641242186,1.728,3.24656
PET_FOLDED_FLAKE,PET,folded flakes,corner_15,315,6.5,0.52,0.63,0.63,8.0,20.0,0.4,0.6925714285714285,3,0.28749662361149786,344.99594833379746,301.9877677117967,1.92,3.5384
PET_FOLDED_FLAKE,PET,folded flakes,corner_16,175,3.0,0.35,0.44,0.45,20.0,4.0,0.05,0.028000000000000025,1,0.22495823443779178,53.98997626507003,53.717866784694074,0.348,1.14896
PET_FOLDED_FLAKE,PET,folded flakes,corner_17,315,3.0,0.35,0.44,0.45,20.0,20.0,0.05,0.028000000000000025,1,0.40492482198802515,485.9097863856302,483.46080106224656,0.54,1.4408
PET_FOLDED_FLAKE,PET,folded flakes,corner_18,175,6.5,0.35,0.44,0.63,20.0,4.0,0.05,0.07800000000000004,1,0.2294573991265476,55.06977579037142,54.29659613827461,0.748,1.7569599999999999
PET_FOLDED_FLAKE,PET,folded flakes,corner_19,315,6.5,0.35,0.44,0.63,20.0,20.0,0.05,0.07800000000000004,1,0.4130233184277856,495.62798211334274,488.6693652444714,0.94,2.0488
PET_FOLDED_FLAKE,PET,folded flakes,corner_20,175,3.0,0.52,0.44,0.45,20.0,4.0,0.4,0.264,1,0.18446575223898928,44.27178053735743,42.1679855262222,0.8780000000000001,1.9545600000000003
PET_FOLDED_FLAKE,PET,folded flakes,corner_21,315,3.0,0.52,0.44,0.45,20.0,20.0,0.4,0.264,1,0.3320383540301806,398.44602483621674,379.5118697359997,1.07,2.2464
PET_FOLDED_FLAKE,PET,folded flakes,corner_22,175,6.5,0.52,0.44,0.63,20.0,4.0,0.4,0.31400000000000006,2,0.1889649169277451,45.351580062658826,42.78830875751735,1.278,2.56256
PET_FOLDED_FLAKE,PET,folded flakes,corner_23,315,6.5,0.52,0.44,0.63,20.0,20.0,0.4,0.31400000000000006,2,0.34013685046994113,408.16422056392935,385.09477881765605,1.47,2.8544
PET_FOLDED_FLAKE,PET,folded flakes,corner_24,175,3.0,0.35,0.63,0.45,20.0,4.0,0.05,0.21800000000000005,1,0.19571366396087883,46.97127935061092,45.12812634889295,0.798,1.83296
PET_FOLDED_FLAKE,PET,folded flakes,corner_25,315,3.0,0.35,0.63,0.45,20.0,20.0,0.05,0.21800000000000005,1,0.3522845951295819,422.74151415549824,406.15313714003645,0.99,2.1248
PET_FOLDED_FLAKE,PET,folded flakes,corner_26,175,6.5,0.35,0.63,0.63,20.0,4.0,0.05,0.268,1,0.2002128286496347,48.051078875912324,45.73309483093831,1.198,2.44096
PET_FOLDED_FLAKE,PET,folded flakes,corner_27,315,6.5,0.35,0.63,0.63,20.0,20.0,0.05,0.268,1,0.3603830915693424,432.45970988321085,411.5978534784448,1.39,2.7328
PET_FOLDED_FLAKE,PET,folded flakes,corner_28,175,3.0,0.52,0.63,0.45,20.0,4.0,0.4,0.4540000000000002,2,0.15522118176207633,37.253083622898316,34.20876162923506,1.328,2.63856
PET_FOLDED_FLAKE,PET,folded flakes,corner_29,315,3.0,0.52,0.63,0.45,20.0,20.0,0.4,0.4540000000000002,2,0.27939812717173734,335.2777526060848,307.87885466311553,1.52,2.9304
PET_FOLDED_FLAKE,PET,folded flakes,corner_30,175,6.5,0.52,0.63,0.63,20.0,4.0,0.4,0.504,2,0.15972034645083216,38.33288314819972,34.85532398899504,1.728,3.24656
PET_FOLDED_FLAKE,PET,folded flakes,corner_31,315,6.5,0.52,0.63,0.63,20.0,20.0,0.4,0.504,2,0.28749662361149786,344.99594833379746,313.69791590095537,1.92,3.5384
PET_LONG_ASPECT,PET,long-aspect fragments,center,180,9.0,0.47,0.58,0.49,14.0,12.0,0.2,0.35607268170426065,2,0.19821454229216903,142.71447045036172,133.56746009233424,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_bulk_density_kg_m3_low,125,9.0,0.47,0.58,0.49,14.0,12.0,0.2,0.35607268170426065,2,0.13764898770289516,99.10727114608451,92.75518061967654,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_bulk_density_kg_m3_high,245,9.0,0.47,0.58,0.49,14.0,12.0,0.2,0.35607268170426065,2,0.26979201589767454,194.25025144632568,181.80015401456606,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_aspect_ratio_low,180,6.0,0.47,0.58,0.49,14.0,12.0,0.2,0.2610726817042607,1,0.20746996679475246,149.37837609222177,142.35862570991745,1.020766917293233,2.1715657142857143
PET_LONG_ASPECT,PET,long-aspect fragments,oat_aspect_ratio_high,180,12.0,0.47,0.58,0.49,14.0,12.0,0.2,0.45107268170426074,2,0.1889591177895856,136.05056480850163,125.0042000477026,1.2407669172932332,2.5059657142857144
PET_LONG_ASPECT,PET,long-aspect fragments,oat_wall_friction_low,180,9.0,0.38,0.58,0.49,14.0,12.0,0.2,0.27080952380952383,1,0.2179432103108337,156.91911142380025,149.2699772523675,0.8797142857142856,1.957165714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_wall_friction_high,180,9.0,0.57,0.58,0.49,14.0,12.0,0.2,0.45080952380952377,2,0.17629380004920828,126.93153603542996,116.63158587845211,1.4097142857142857,2.7627657142857145
PET_LONG_ASPECT,PET,long-aspect fragments,oat_inter_particle_friction_low,180,9.0,0.47,0.47,0.49,14.0,12.0,0.2,0.2565488721804512,1,0.213970800671567,154.05897648352826,146.94471828362597,0.8950526315789473,1.98048
PET_LONG_ASPECT,PET,long-aspect fragments,oat_inter_particle_friction_high,180,9.0,0.47,0.68,0.49,14.0,12.0,0.2,0.44654887218045114,2,0.18389067103817086,132.401283147483,121.75902728782745,1.3450526315789477,2.6644800000000006
PET_LONG_ASPECT,PET,long-aspect fragments,oat_agitator_rpm_low,180,9.0,0.47,0.58,0.49,8.0,12.0,0.2,0.4503583959899749,2,0.19821454229216903,142.71447045036172,131.14539165097668,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_agitator_rpm_high,180,9.0,0.47,0.58,0.49,20.0,12.0,0.2,0.26178696741854635,1,0.19821454229216903,142.71447045036172,135.9895285336918,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_auger_rpm_low,180,9.0,0.47,0.58,0.49,14.0,4.0,0.2,0.35607268170426065,2,0.19821454229216903,47.57149015012057,44.52248669744474,1.0347669172932328,2.192845714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_auger_rpm_high,180,9.0,0.47,0.58,0.49,14.0,20.0,0.2,0.35607268170426065,2,0.19821454229216903,237.85745075060285,222.6124334872237,1.226766917293233,2.484685714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_throat_fill_low,180,9.0,0.47,0.58,0.4,14.0,12.0,0.2,0.4260726817042606,2,0.18664526166393974,134.3845883980366,124.07822004551116,1.040766917293233,2.201965714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_throat_fill_high,180,9.0,0.47,0.58,0.58,14.0,12.0,0.2,0.2860726817042606,1,0.2097838229203983,151.04435250268676,143.26661316687586,1.2207669172932327,2.4755657142857137
PET_LONG_ASPECT,PET,long-aspect fragments,oat_screen_discharge_variability_low,180,9.0,0.47,0.58,0.49,14.0,12.0,0.05,0.33207268170426063,2,0.19821454229216903,142.71447045036172,134.1839866046798,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,oat_screen_discharge_variability_high,180,9.0,0.47,0.58,0.49,14.0,12.0,0.4,0.38807268170426057,2,0.19821454229216903,142.71447045036172,132.74542474254017,1.1307669172932329,2.338765714285714
PET_LONG_ASPECT,PET,long-aspect fragments,corner_00,125,6.0,0.38,0.47,0.4,8.0,4.0,0.05,0.2165714285714286,1,0.16068445316985128,38.56426876076431,37.060923380844685,0.348,1.14896
PET_LONG_ASPECT,PET,long-aspect fragments,corner_01,245,6.0,0.38,0.47,0.4,8.0,20.0,0.05,0.2165714285714286,1,0.3149415282129085,377.9298338554902,363.19704913227787,0.54,1.4408
PET_LONG_ASPECT,PET,long-aspect fragments,corner_02,125,12.0,0.38,0.47,0.58,8.0,4.0,0.05,0.2665714285714286,1,0.1638981422332483,39.33555413597959,37.44812186123776,0.748,1.7569599999999999
PET_LONG_ASPECT,PET,long-aspect fragments,corner_03,245,12.0,0.38,0.47,0.58,8.0,20.0,0.05,0.2665714285714286,1,0.32124035877716667,385.4884305326,366.99159424013004,0.94,2.0488
PET_LONG_ASPECT,PET,long-aspect fragments,corner_04,125,6.0,0.57,0.47,0.4,8.0,4.0,0.4,0.4525714285714286,2,0.13176125159927807,31.622700383826736,29.046624859987684,0.8780000000000001,1.9545600000000003
PET_LONG_ASPECT,PET,long-aspect fragments,corner_05,245,6.0,0.57,0.47,0.4,8.0,20.0,0.4,0.4525714285714286,2,0.258252053134585,309.90246376150196,284.6569236278793,1.07,2.2464
PET_LONG_ASPECT,PET,long-aspect fragments,corner_06,125,12.0,0.57,0.47,0.58,8.0,4.0,0.4,0.5025714285714286,2,0.13497494066267507,32.39398575904202,29.46353325303405,1.278,2.56256
PET_LONG_ASPECT,PET,long-aspect fragments,corner_07,245,12.0,0.57,0.47,0.58,8.0,20.0,0.4,0.5025714285714286,2,0.26455088369884316,317.4610604386118,288.74262587973374,1.47,2.8544
PET_LONG_ASPECT,PET,long-aspect fragments,corner_08,125,6.0,0.38,0.68,0.4,8.0,4.0,0.05,0.40657142857142864,2,0.1397954742577706,33.550913821864945,31.095562088627094,0.798,1.83296
PET_LONG_ASPECT,PET,long-aspect fragments,corner_09,245,6.0,0.38,0.68,0.4,8.0,20.0,0.05,0.40657142857142864,2,0.27399912954523037,328.79895545427644,304.7365084685455,0.99,2.1248
PET_LONG_ASPECT,PET,long-aspect fragments,corner_10,125,12.0,0.38,0.68,0.58,8.0,4.0,0.05,0.45657142857142863,2,0.14300916332116764,34.32219919708024,31.50150280363791,1.198,2.44096
PET_LONG_ASPECT,PET,long-aspect fragments,corner_11,245,12.0,0.38,0.68,0.58,8.0,20.0,0.05,0.45657142857142863,2,0.2802979601094886,336.35755213138634,308.7147274756515,1.39,2.7328
PET_LONG_ASPECT,PET,long-aspect fragments,corner_12,125,6.0,0.57,0.68,0.4,8.0,4.0,0.4,0.6425714285714287,3,0.11087227268719739,26.609345444927374,23.531632524065802,1.328,2.63856
PET_LONG_ASPECT,PET,long-aspect fragments,corner_13,245,6.0,0.57,0.68,0.4,8.0,20.0,0.4,0.6425714285714287,3,0.21730965446690687,260.7715853602882,230.6099987358448,1.52,2.9304
PET_LONG_ASPECT,PET,long-aspect fragments,corner_14,125,12.0,0.57,0.68,0.58,8.0,4.0,0.4,0.6925714285714285,3,0.1140859617505944,27.380630820142656,23.967283151729898,1.728,3.24656
PET_LONG_ASPECT,PET,long-aspect fragments,corner_15,245,12.0,0.57,0.68,0.58,8.0,20.0,0.4,0.6925714285714285,3,0.22360848503116504,268.33018203739806,234.87937488695303,1.92,3.5384
PET_LONG_ASPECT,PET,long-aspect fragments,corner_16,125,6.0,0.38,0.47,0.4,20.0,4.0,0.05,0.028000000000000025,1,0.16068445316985128,38.56426876076431,38.369904846210055,0.348,1.14896
PET_LONG_ASPECT,PET,long-aspect fragments,corner_17,245,6.0,0.38,0.47,0.4,20.0,20.0,0.05,0.028000000000000025,1,0.3149415282129085,377.9298338554902,376.0250674928585,0.54,1.4408
PET_LONG_ASPECT,PET,long-aspect fragments,corner_18,125,12.0,0.38,0.47,0.58,20.0,4.0,0.05,0.07800000000000004,1,0.1638981422332483,39.33555413597959,38.78328295591044,0.748,1.7569599999999999
PET_LONG_ASPECT,PET,long-aspect fragments,corner_19,245,12.0,0.38,0.47,0.58,20.0,20.0,0.05,0.07800000000000004,1,0.32124035877716667,385.4884305326,380.0761729679223,0.94,2.0488
PET_LONG_ASPECT,PET,long-aspect fragments,corner_20,125,6.0,0.57,0.47,0.4,20.0,4.0,0.4,0.264,1,0.13176125159927807,31.622700383826736,30.11998966158729,0.8780000000000001,1.9545600000000003
PET_LONG_ASPECT,PET,long-aspect fragments,corner_21,245,6.0,0.57,0.47,0.4,20.0,20.0,0.4,0.264,1,0.258252053134585,309.90246376150196,295.1758986835554,1.07,2.2464
PET_LONG_ASPECT,PET,long-aspect fragments,corner_22,125,12.0,0.57,0.47,0.58,20.0,4.0,0.4,0.31400000000000006,2,0.13497494066267507,32.39398575904202,30.56307768394096,1.278,2.56256
PET_LONG_ASPECT,PET,long-aspect fragments,corner_23,245,12.0,0.57,0.47,0.58,20.0,20.0,0.4,0.31400000000000006,2,0.26455088369884316,317.4610604386118,299.5181613026215,1.47,2.8544
PET_LONG_ASPECT,PET,long-aspect fragments,corner_24,125,6.0,0.38,0.68,0.4,20.0,4.0,0.05,0.21800000000000005,1,0.1397954742577706,33.550913821864945,32.23437596349496,0.798,1.83296
PET_LONG_ASPECT,PET,long-aspect fragments,corner_25,245,6.0,0.38,0.68,0.4,20.0,20.0,0.05,0.21800000000000005,1,0.27399912954523037,328.79895545427644,315.8968844422506,0.99,2.1248
PET_LONG_ASPECT,PET,long-aspect fragments,corner_26,125,12.0,0.38,0.68,0.58,20.0,4.0,0.05,0.268,1,0.14300916332116764,34.32219919708024,32.66649630781309,1.198,2.44096
PET_LONG_ASPECT,PET,long-aspect fragments,corner_27,245,12.0,0.38,0.68,0.58,20.0,20.0,0.05,0.268,1,0.2802979601094886,336.35755213138634,320.1316638165683,1.39,2.7328
PET_LONG_ASPECT,PET,long-aspect fragments,corner_28,125,6.0,0.57,0.68,0.4,20.0,4.0,0.4,0.4540000000000002,2,0.11087227268719739,26.609345444927374,24.43482973516791,1.328,2.63856
PET_LONG_ASPECT,PET,long-aspect fragments,corner_29,245,6.0,0.57,0.68,0.4,20.0,20.0,0.4,0.4540000000000002,2,0.21730965446690687,260.7715853602882,239.46133140464545,1.52,2.9304
PET_LONG_ASPECT,PET,long-aspect fragments,corner_30,125,12.0,0.57,0.68,0.58,20.0,4.0,0.4,0.504,2,0.1140859617505944,27.380630820142656,24.896659992139313,1.728,3.24656
PET_LONG_ASPECT,PET,long-aspect fragments,corner_31,245,12.0,0.57,0.68,0.58,20.0,20.0,0.4,0.504,2,0.22360848503116504,268.33018203739806,243.98726792296532,1.92,3.5384
PET_LOW_BULK,PET,low-bulk-density flakes,center,150,5.0,0.45,0.55,0.48,14.0,12.0,0.2,0.32253571428571437,2,0.16871867582834385,121.47744659640757,114.42489989504371,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_bulk_density_kg_m3_low,105,5.0,0.45,0.55,0.48,14.0,12.0,0.2,0.32253571428571437,2,0.11810307307984068,85.0342126174853,80.0974299265306,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_bulk_density_kg_m3_high,205,5.0,0.45,0.55,0.48,14.0,12.0,0.2,0.32253571428571437,2,0.2305821902987366,166.01917701509035,156.3806965232264,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_aspect_ratio_low,150,3.5,0.45,0.55,0.48,14.0,12.0,0.2,0.25128571428571433,1,0.17450331614245848,125.64238762257011,119.95940294127608,0.9945555555555556,2.1317244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_aspect_ratio_high,150,7.5,0.45,0.55,0.48,14.0,12.0,0.2,0.4412857142857144,2,0.15907760863815276,114.53587821946999,105.43812978981431,1.2145555555555556,2.4661244444444446
PET_LOW_BULK,PET,low-bulk-density flakes,oat_wall_friction_low,150,5.0,0.37,0.55,0.48,14.0,12.0,0.2,0.24253571428571438,1,0.18414438333264957,132.58395599950768,126.79581399469774,0.8415,1.89908
PET_LOW_BULK,PET,low-bulk-density flakes,oat_wall_friction_high,150,5.0,0.55,0.55,0.48,14.0,12.0,0.2,0.42253571428571446,2,0.14943654144796167,107.59430984253241,99.41107090130168,1.3715000000000002,2.70468
PET_LOW_BULK,PET,low-bulk-density flakes,oat_inter_particle_friction_low,150,5.0,0.45,0.45,0.48,14.0,12.0,0.2,0.22753571428571426,1,0.18125206317559228,130.50148548642645,125.1566107176363,0.8520555555555556,1.9151244444444444
PET_LOW_BULK,PET,low-bulk-density flakes,oat_inter_particle_friction_high,150,5.0,0.45,0.65,0.48,14.0,12.0,0.2,0.41753571428571434,2,0.15618528848109547,112.45340770638875,104.0018112024898,1.3020555555555555,2.5991244444444446
PET_LOW_BULK,PET,low-bulk-density flakes,oat_agitator_rpm_low,150,5.0,0.45,0.55,0.48,8.0,12.0,0.2,0.4168214285714286,2,0.16871867582834385,121.47744659640757,112.36325408709325,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_agitator_rpm_high,150,5.0,0.45,0.55,0.48,20.0,12.0,0.2,0.22825000000000004,1,0.16871867582834385,121.47744659640757,116.48654570299416,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_auger_rpm_low,150,5.0,0.45,0.55,0.48,14.0,4.0,0.2,0.32253571428571437,2,0.16871867582834385,40.49248219880253,38.141633298347905,0.9810555555555557,2.1112044444444447
PET_LOW_BULK,PET,low-bulk-density flakes,oat_auger_rpm_high,150,5.0,0.45,0.55,0.48,14.0,20.0,0.2,0.32253571428571437,2,0.16871867582834385,202.46241099401263,190.70816649173952,1.1730555555555555,2.4030444444444443
PET_LOW_BULK,PET,low-bulk-density flakes,oat_throat_fill_low,150,5.0,0.45,0.55,0.39,14.0,12.0,0.2,0.3925357142857143,2,0.15907760863815276,114.53587821946999,106.44318212119016,0.9870555555555557,2.1203244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_throat_fill_high,150,5.0,0.45,0.55,0.57,14.0,12.0,0.2,0.2525357142857143,1,0.1783597430185349,128.41901497334513,122.58154519199604,1.1670555555555557,2.3939244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_screen_discharge_variability_low,150,5.0,0.45,0.55,0.48,14.0,12.0,0.05,0.29853571428571435,2,0.16871867582834385,121.47744659640757,114.94968246434019,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,oat_screen_discharge_variability_high,150,5.0,0.45,0.55,0.48,14.0,12.0,0.4,0.3545357142857143,2,0.16871867582834385,121.47744659640757,113.7251898026484,1.0770555555555557,2.2571244444444445
PET_LOW_BULK,PET,low-bulk-density flakes,corner_00,105,3.5,0.37,0.45,0.39,8.0,4.0,0.05,0.2165714285714286,1,0.13497494066267507,32.39398575904202,31.131175639909536,0.348,1.14896
PET_LOW_BULK,PET,low-bulk-density flakes,corner_01,205,3.5,0.37,0.45,0.39,8.0,20.0,0.05,0.2165714285714286,1,0.2635225031985561,316.2270038382673,303.8995717229264,0.54,1.4408
PET_LOW_BULK,PET,low-bulk-density flakes,corner_02,105,7.5,0.37,0.45,0.57,8.0,4.0,0.05,0.2665714285714286,1,0.13767443947592856,33.04186547422285,31.456422363439714,0.748,1.7569599999999999
PET_LOW_BULK,PET,low-bulk-density flakes,corner_03,205,7.5,0.37,0.45,0.57,8.0,20.0,0.05,0.2665714285714286,1,0.2687929532625272,322.55154391503265,307.07459926214966,0.94,2.0488
PET_LOW_BULK,PET,low-bulk-density flakes,corner_04,105,3.5,0.55,0.45,0.39,8.0,4.0,0.4,0.4525714285714286,2,0.11067945134339356,26.563068322414455,24.399164882389652,0.8780000000000001,1.9545600000000003
PET_LOW_BULK,PET,low-bulk-density flakes,corner_05,205,3.5,0.55,0.45,0.39,8.0,20.0,0.4,0.4525714285714286,2,0.21608845262281604,259.30614314737926,238.18232385189904,1.07,2.2464
PET_LOW_BULK,PET,low-bulk-density flakes,corner_06,105,7.5,0.55,0.45,0.57,8.0,4.0,0.4,0.5025714285714286,2,0.11337895015664705,27.21094803759529,24.749367932548598,1.278,2.56256
PET_LOW_BULK,PET,low-bulk-density flakes,corner_07,205,7.5,0.55,0.45,0.57,8.0,20.0,0.4,0.5025714285714286,2,0.22135890268678712,265.63068322414455,241.60097267487922,1.47,2.8544
PET_LOW_BULK,PET,low-bulk-density flakes,corner_08,105,3.5,0.37,0.65,0.39,8.0,4.0,0.05,0.40657142857142864,2,0.11742819837652729,28.18276761036655,26.120272154446756,0.798,1.83296
PET_LOW_BULK,PET,low-bulk-density flakes,corner_09,205,3.5,0.37,0.65,0.39,8.0,20.0,0.05,0.40657142857142864,2,0.2292645777827438,275.1174933392926,254.9836091267422,0.99,2.1248
PET_LOW_BULK,PET,low-bulk-density flakes,corner_10,105,7.5,0.37,0.65,0.57,8.0,4.0,0.05,0.45657142857142863,2,0.12012769718978081,28.830647325547393,26.461262355055837,1.198,2.44096
PET_LOW_BULK,PET,low-bulk-density flakes,corner_11,205,7.5,0.37,0.65,0.57,8.0,20.0,0.05,0.45657142857142863,2,0.23453502784671496,281.44203341605794,258.3123229898308,1.39,2.7328
PET_LOW_BULK,PET,low-bulk-density flakes,corner_12,105,3.5,0.55,0.65,0.39,8.0,4.0,0.4,0.6425714285714287,3,0.0931327090572458,22.351850173738992,19.76657132021527,1.328,2.63856
PET_LOW_BULK,PET,low-bulk-density flakes,corner_13,205,3.5,0.55,0.65,0.39,8.0,20.0,0.4,0.6425714285714287,3,0.1818305272070037,218.19663264840446,192.95938669733957,1.52,2.9304
PET_LOW_BULK,PET,low-bulk-density flakes,corner_14,105,7.5,0.55,0.65,0.57,8.0,4.0,0.4,0.6925714285714285,3,0.09583220787049929,22.99972988891983,20.132517847453116,1.728,3.24656
