scenario,time_s,signal,value
ActuatorDeadZoneRecovery,9.95,tachValid,1.0
ActuatorDeadZoneRecovery,9.95,unconstrainedCommandRpm,5.513805419503411
ActuatorDeadZoneRecovery,15.0,actualRpm,5.510464110821464
ActuatorDeadZoneRecovery,15.0,appliedLoadRpm,0.0
ActuatorDeadZoneRecovery,15.0,bearingLoadN,800.0
ActuatorDeadZoneRecovery,15.0,chainForceN,250.0
ActuatorDeadZoneRecovery,15.0,commandRpm,5.510367407542362
ActuatorDeadZoneRecovery,15.0,continuousRegion,1.0
ActuatorDeadZoneRecovery,15.0,controlledRundown,0.0
ActuatorDeadZoneRecovery,15.0,cutterTorqueNm,12.0
ActuatorDeadZoneRecovery,15.0,der(actualRpm),-0.0002148961757815944
ActuatorDeadZoneRecovery,15.0,der(speedIntegrator),-0.0004641108214640255
ActuatorDeadZoneRecovery,15.0,phaseTorqueNm,8.0
ActuatorDeadZoneRecovery,15.0,pwmFraction,0.2773139133406445
ActuatorDeadZoneRecovery,15.0,saturated,0.0
ActuatorDeadZoneRecovery,15.0,speedErrorRpm,-0.0004641108214640255
ActuatorDeadZoneRecovery,15.0,speedIntegrator,0.001002339184164459
ActuatorDeadZoneRecovery,15.0,tachValid,1.0
ActuatorDeadZoneRecovery,15.0,unconstrainedCommandRpm,5.510367407542362
ActuatorDeadZoneRecovery,20.0,actualRpm,5.510045907148979
ActuatorDeadZoneRecovery,20.0,appliedLoadRpm,0.0
ActuatorDeadZoneRecovery,20.0,bearingLoadN,800.0
ActuatorDeadZoneRecovery,20.0,chainForceN,250.0
ActuatorDeadZoneRecovery,20.0,commandRpm,5.510036341821884
ActuatorDeadZoneRecovery,20.0,continuousRegion,1.0
ActuatorDeadZoneRecovery,20.0,controlledRundown,0.0
ActuatorDeadZoneRecovery,20.0,cutterTorqueNm,12.0
ActuatorDeadZoneRecovery,20.0,der(actualRpm),-2.12562824329786e-05
ActuatorDeadZoneRecovery,20.0,der(speedIntegrator),-4.590714897911852e-05
ActuatorDeadZoneRecovery,20.0,phaseTorqueNm,8.0
ActuatorDeadZoneRecovery,20.0,pwmFraction,0.277307854621577
ActuatorDeadZoneRecovery,20.0,saturated,0.0
ActuatorDeadZoneRecovery,20.0,speedErrorRpm,-4.590714897911852e-05
ActuatorDeadZoneRecovery,20.0,speedIntegrator,9.914557503878537e-05
ActuatorDeadZoneRecovery,20.0,tachValid,1.0
ActuatorDeadZoneRecovery,20.0,unconstrainedCommandRpm,5.510036341821884
ActuatorSaturationRecovery,0.0,actualRpm,0.0
ActuatorSaturationRecovery,0.0,appliedLoadRpm,0.0
ActuatorSaturationRecovery,0.0,bearingLoadN,800.0
ActuatorSaturationRecovery,0.0,chainForceN,250.0
ActuatorSaturationRecovery,0.0,commandRpm,25.0
ActuatorSaturationRecovery,0.0,continuousRegion,1.0
ActuatorSaturationRecovery,0.0,controlledRundown,0.0
ActuatorSaturationRecovery,0.0,cutterTorqueNm,12.0
ActuatorSaturationRecovery,0.0,der(actualRpm),55.55555555555556
ActuatorSaturationRecovery,0.0,der(speedIntegrator),0.1600000000000019
ActuatorSaturationRecovery,0.0,phaseTorqueNm,8.0
ActuatorSaturationRecovery,0.0,pwmFraction,1.0
ActuatorSaturationRecovery,0.0,saturated,1.0
ActuatorSaturationRecovery,0.0,speedErrorRpm,16.0
ActuatorSaturationRecovery,0.0,speedIntegrator,0.0
ActuatorSaturationRecovery,0.0,tachValid,1.0
ActuatorSaturationRecovery,0.0,unconstrainedCommandRpm,44.8
ActuatorSaturationRecovery,4.85,actualRpm,8.095306537168753
ActuatorSaturationRecovery,4.85,appliedLoadRpm,18.0
ActuatorSaturationRecovery,4.85,bearingLoadN,1856.544175556756
ActuatorSaturationRecovery,4.85,chainForceN,602.7336257714462
ActuatorSaturationRecovery,4.85,commandRpm,25.0
ActuatorSaturationRecovery,4.85,continuousRegion,1.0
ActuatorSaturationRecovery,4.85,controlledRundown,0.0
ActuatorSaturationRecovery,4.85,cutterTorqueNm,21.99375000440007
ActuatorSaturationRecovery,4.85,der(actualRpm),-2.434014527041673
ActuatorSaturationRecovery,4.85,der(speedIntegrator),1.336166110379875
ActuatorSaturationRecovery,4.85,phaseTorqueNm,20.00049692324236
ActuatorSaturationRecovery,4.85,pwmFraction,1.0
ActuatorSaturationRecovery,4.85,saturated,1.0
ActuatorSaturationRecovery,4.85,speedErrorRpm,7.904693462831247
ActuatorSaturationRecovery,4.85,speedIntegrator,2.485175797889972
ActuatorSaturationRecovery,4.85,tachValid,1.0
ActuatorSaturationRecovery,4.85,unconstrainedCommandRpm,33.21065919056421
ActuatorSaturationRecovery,9.8,actualRpm,16.61118541408692
ActuatorSaturationRecovery,9.8,appliedLoadRpm,0.0
ActuatorSaturationRecovery,9.8,bearingLoadN,800.0
ActuatorSaturationRecovery,9.8,chainForceN,250.0
ActuatorSaturationRecovery,9.8,commandRpm,16.48383677074256
ActuatorSaturationRecovery,9.8,continuousRegion,1.0
ActuatorSaturationRecovery,9.8,controlledRundown,0.0
ActuatorSaturationRecovery,9.8,cutterTorqueNm,12.0
ActuatorSaturationRecovery,9.8,der(actualRpm),-0.2829969852096939
ActuatorSaturationRecovery,9.8,der(speedIntegrator),-0.6111854140869184
ActuatorSaturationRecovery,9.8,phaseTorqueNm,8.0
ActuatorSaturationRecovery,9.8,pwmFraction,0.7104504502052469
ActuatorSaturationRecovery,9.8,saturated,0.0
ActuatorSaturationRecovery,9.8,speedErrorRpm,-0.6111854140869184
ActuatorSaturationRecovery,9.8,speedIntegrator,1.319975430082509
ActuatorSaturationRecovery,9.8,tachValid,1.0
ActuatorSaturationRecovery,9.8,unconstrainedCommandRpm,16.48383677074256
ActuatorSaturationRecovery,14.95,actualRpm,16.05630636424615
ActuatorSaturationRecovery,14.95,appliedLoadRpm,0.0
ActuatorSaturationRecovery,14.95,bearingLoadN,800.0
ActuatorSaturationRecovery,14.95,chainForceN,250.0
ActuatorSaturationRecovery,14.95,commandRpm,16.04457422850128
ActuatorSaturationRecovery,14.95,continuousRegion,1.0
ActuatorSaturationRecovery,14.95,controlledRundown,0.0
ActuatorSaturationRecovery,14.95,cutterTorqueNm,12.0
ActuatorSaturationRecovery,14.95,der(actualRpm),-0.02607141276638143
ActuatorSaturationRecovery,14.95,der(speedIntegrator),-0.05630636424614721
ActuatorSaturationRecovery,14.95,phaseTorqueNm,8.0
ActuatorSaturationRecovery,14.95,pwmFraction,0.6955155237690434
ActuatorSaturationRecovery,14.95,saturated,0.0
ActuatorSaturationRecovery,14.95,speedErrorRpm,-0.05630636424614721
ActuatorSaturationRecovery,14.95,speedIntegrator,0.1216047367869523
ActuatorSaturationRecovery,14.95,tachValid,1.0
ActuatorSaturationRecovery,14.95,unconstrainedCommandRpm,16.04457422850128
ActuatorSaturationRecovery,20.0,actualRpm,16.00543322287296
ActuatorSaturationRecovery,20.0,appliedLoadRpm,0.0
ActuatorSaturationRecovery,20.0,bearingLoadN,800.0
ActuatorSaturationRecovery,20.0,chainForceN,250.0
ActuatorSaturationRecovery,20.0,commandRpm,16.0043011431399
ActuatorSaturationRecovery,20.0,continuousRegion,1.0
ActuatorSaturationRecovery,20.0,controlledRundown,0.0
ActuatorSaturationRecovery,20.0,cutterTorqueNm,12.0
ActuatorSaturationRecovery,20.0,der(actualRpm),-0.002515732740135945
ActuatorSaturationRecovery,20.0,der(speedIntegrator),-0.005433222872962773
ActuatorSaturationRecovery,20.0,phaseTorqueNm,8.0
ActuatorSaturationRecovery,20.0,pwmFraction,0.6941462388667566
ActuatorSaturationRecovery,20.0,saturated,0.0
ActuatorSaturationRecovery,20.0,speedErrorRpm,-0.005433222872962773
ActuatorSaturationRecovery,20.0,speedIntegrator,0.01173412025936418
ActuatorSaturationRecovery,20.0,tachValid,1.0
ActuatorSaturationRecovery,20.0,unconstrainedCommandRpm,16.0043011431399
ActuatorTachLossRundown,0.0,actualRpm,0.0
ActuatorTachLossRundown,0.0,appliedLoadRpm,0.0
ActuatorTachLossRundown,0.0,bearingLoadN,800.0
ActuatorTachLossRundown,0.0,chainForceN,250.0
ActuatorTachLossRundown,0.0,commandRpm,25.0
ActuatorTachLossRundown,0.0,continuousRegion,1.0
ActuatorTachLossRundown,0.0,controlledRundown,0.0
ActuatorTachLossRundown,0.0,cutterTorqueNm,12.0
ActuatorTachLossRundown,0.0,der(actualRpm),55.55555555555556
ActuatorTachLossRundown,0.0,der(speedIntegrator),0.1600000000000019
ActuatorTachLossRundown,0.0,phaseTorqueNm,8.0
ActuatorTachLossRundown,0.0,pwmFraction,1.0
ActuatorTachLossRundown,0.0,saturated,1.0
ActuatorTachLossRundown,0.0,speedErrorRpm,16.0
ActuatorTachLossRundown,0.0,speedIntegrator,0.0
ActuatorTachLossRundown,0.0,tachValid,1.0
ActuatorTachLossRundown,0.0,unconstrainedCommandRpm,44.8
ActuatorTachLossRundown,4.9,actualRpm,16.09036845623886
ActuatorTachLossRundown,4.9,appliedLoadRpm,0.0
ActuatorTachLossRundown,4.9,bearingLoadN,1856.544175556756
ActuatorTachLossRundown,4.9,chainForceN,602.7336257714462
ActuatorTachLossRundown,4.9,commandRpm,16.07153905705146
ActuatorTachLossRundown,4.9,continuousRegion,1.0
ActuatorTachLossRundown,4.9,controlledRundown,0.0
ActuatorTachLossRundown,4.9,cutterTorqueNm,21.99375000440007
ActuatorTachLossRundown,4.9,der(actualRpm),-0.04184310930533286
ActuatorTachLossRundown,4.9,der(speedIntegrator),-0.09036845623885625
ActuatorTachLossRundown,4.9,phaseTorqueNm,20.00049692324236
ActuatorTachLossRundown,4.9,pwmFraction,0.6964323279397495
ActuatorTachLossRundown,4.9,saturated,0.0
ActuatorTachLossRundown,4.9,speedErrorRpm,-0.09036845623885625
ActuatorTachLossRundown,4.9,speedIntegrator,0.195168565234497
ActuatorTachLossRundown,4.9,tachValid,1.0
ActuatorTachLossRundown,4.9,unconstrainedCommandRpm,16.07153905705146
ActuatorTachLossRundown,9.85,actualRpm,0.0003354511143102486
ActuatorTachLossRundown,9.85,appliedLoadRpm,0.0
ActuatorTachLossRundown,9.85,bearingLoadN,800.0
ActuatorTachLossRundown,9.85,chainForceN,250.0
ActuatorTachLossRundown,9.85,commandRpm,0.0
ActuatorTachLossRundown,9.85,continuousRegion,1.0
ActuatorTachLossRundown,9.85,controlledRundown,1.0
ActuatorTachLossRundown,9.85,cutterTorqueNm,12.0
ActuatorTachLossRundown,9.85,der(actualRpm),-0.0007454469206894412
ActuatorTachLossRundown,9.85,der(speedIntegrator),0.0
ActuatorTachLossRundown,9.85,phaseTorqueNm,8.0
ActuatorTachLossRundown,9.85,pwmFraction,0.0
ActuatorTachLossRundown,9.85,saturated,0.0
ActuatorTachLossRundown,9.85,speedErrorRpm,0.0
ActuatorTachLossRundown,9.85,speedIntegrator,0.1863379629954877
ActuatorTachLossRundown,9.85,tachValid,0.0
ActuatorTachLossRundown,9.85,unconstrainedCommandRpm,0.0
ActuatorTachLossRundown,14.95,actualRpm,1.967796318086502e-08
ActuatorTachLossRundown,14.95,appliedLoadRpm,0.0
ActuatorTachLossRundown,14.95,bearingLoadN,800.0
ActuatorTachLossRundown,14.95,chainForceN,250.0
ActuatorTachLossRundown,14.95,commandRpm,0.0
ActuatorTachLossRundown,14.95,continuousRegion,1.0
ActuatorTachLossRundown,14.95,controlledRundown,1.0
ActuatorTachLossRundown,14.95,cutterTorqueNm,12.0
ActuatorTachLossRundown,14.95,der(actualRpm),-4.372880706858893e-08
ActuatorTachLossRundown,14.95,der(speedIntegrator),0.0
ActuatorTachLossRundown,14.95,phaseTorqueNm,8.0
ActuatorTachLossRundown,14.95,pwmFraction,0.0
ActuatorTachLossRundown,14.95,saturated,0.0
ActuatorTachLossRundown,14.95,speedErrorRpm,0.0
ActuatorTachLossRundown,14.95,speedIntegrator,0.1863379629954877
ActuatorTachLossRundown,14.95,tachValid,0.0
ActuatorTachLossRundown,14.95,unconstrainedCommandRpm,0.0
ActuatorTachLossRundown,20.0,actualRpm,4.566843413194926e-10
ActuatorTachLossRundown,20.0,appliedLoadRpm,0.0
ActuatorTachLossRundown,20.0,bearingLoadN,800.0
ActuatorTachLossRundown,20.0,chainForceN,250.0
ActuatorTachLossRundown,20.0,commandRpm,0.0
ActuatorTachLossRundown,20.0,continuousRegion,1.0
ActuatorTachLossRundown,20.0,controlledRundown,1.0
ActuatorTachLossRundown,20.0,cutterTorqueNm,12.0
ActuatorTachLossRundown,20.0,der(actualRpm),-1.014854091821095e-09
ActuatorTachLossRundown,20.0,der(speedIntegrator),0.0
ActuatorTachLossRundown,20.0,phaseTorqueNm,8.0
ActuatorTachLossRundown,20.0,pwmFraction,0.0
ActuatorTachLossRundown,20.0,saturated,0.0
ActuatorTachLossRundown,20.0,speedErrorRpm,0.0
ActuatorTachLossRundown,20.0,speedIntegrator,0.1863379629954877
ActuatorTachLossRundown,20.0,tachValid,0.0
ActuatorTachLossRundown,20.0,unconstrainedCommandRpm,0.0
