candidate_id,tip_mm,width_mm,eccentric_mm,gap_mm,hook_depth_mm,hooks,ratio_denominator,orbit_rpm,screen_hole_mm,screen_thickness_mm,screen_arc_deg,rising_fraction,shear_ratio,chamber_mm,min_eccentric_sleeve_od_mm,root_web_mm,pin_pitch_radius_screen_mm,pin_plate_od_screen_mm,compact_pin_family_possible,compact_pin_limit_mm,kinematic_geometry_feasible,mechanism_status,bearing_status,reject_reasons,sampled_gap_mm
C2-242,102.4818005393896,38.007627707721824,8.391618669982376,0.24728050434046991,12.078459295693857,6,16,65.48462430794491,3.086902357600139,2.4314504367497998,121.66252807705433,0.6655816661735435,3.0,119.75959888803528,34.78323733996476,8.162440974000944,156.92326912867046,339.8465382573409,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-243,109.83819347909471,36.966415151910276,10.133671765139866,0.736460993062898,9.251448416895212,10,8,77.1364604652166,3.9652091690897358,2.58671729076304,99.85932377695535,0.6472809022661595,5.333333333333333,131.57845899550023,38.26734353027973,11.667648322652141,100.32335047488468,226.64670094976935,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.7364632520764474
C2-244,96.69276088287607,38.33885135355234,9.01613233153327,1.038377767246556,8.080538687257041,9,7,158.20137847350165,4.169604546191422,3.0558794667464673,115.23289538991585,0.6983974857202674,5.333333333333333,116.80178108043573,36.03226466306654,6.265841754180997,79.34196451749278,184.68392903498557,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-245,96.56793474921673,36.6313183771093,11.76432027690413,0.7184888739494344,8.942987763668128,6,14,135.4698646865411,4.475267705010822,3.4409727315084444,88.30986455131564,0.7317204958226108,3.0,121.53355305092386,41.52864055380826,1.8409796109402379,194.11128456891814,414.2225691378363,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-246,113.08769647198153,40.285982385938745,7.537552654223046,1.0746454964213128,8.041827910655808,7,7,140.5190803968655,4.683502564670958,2.271516442156574,124.83781914235782,0.6535895618271103,3.0,130.31209277327025,33.07510530844609,17.502020325334954,66.33046335716281,158.66092671432563,True,178,True,PROFILE_CONTACT_CHECK_REQUIRED,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0751036775122884
C2-247,102.39348668954504,36.146600119318315,10.443709200985397,0.2947993659734244,12.009113866880668,8,16,162.52351176685866,5.205359067282741,2.228923453822654,114.91408858671613,0.7927925945518753,5.333333333333333,123.87050382346268,38.88741840197079,5.1876294778918535,195.29736205842693,416.59472411685385,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-248,94.44026212229619,40.90623990893712,8.347070873314543,0.5428667188035659,13.487054301111547,9,8,150.65069089170996,3.4082240250998757,2.4754270007449906,102.65302458385966,0.7613261627149003,3.0,112.22013730653241,34.694141746629086,2.733076760036546,82.63600164581399,191.27200329162798,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-249,98.53876894036955,44.996744740911396,7.095963059845801,0.5969959000063211,9.18704631066089,7,9,78.81832955733647,4.242552822841294,2.254020504159595,99.34024721757551,0.6220907891178943,5.333333333333333,113.92468686007379,32.1919261196916,9.082338159523886,78.05559365830382,182.11118731660764,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
C2-250,101.3301911421111,42.18604922662329,12.347667483991286,1.0176388753219885,8.742014272228891,6,15,177.6296149579261,4.3642301177788285,2.265307310839595,100.40394555315785,0.770277660978361,3.0,128.06080386073765,42.695334967982575,4.423081298826659,217.31894771824665,460.6378954364933,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0224477115448707
C2-251,108.71824930706961,35.49688993816645,12.859182664236057,1.1608209263354112,9.235943419345624,7,8,144.0797160579201,3.8297750629170793,3.8697255602431744,87.92230179493231,0.7393992451081205,4.0,136.75825648821254,43.71836532847212,7.6231812341891825,127.30590837593698,280.61181675187396,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.160826162480788
C2-252,112.68705211100541,40.06283663850448,11.508532558162717,0.8345093808310897,12.934519516647983,9,12,86.78183636385012,5.263391341518576,3.5874271255675367,98.86943636733596,0.7857382174700993,3.0,137.37313598899303,41.01706511632543,5.909006538854726,164.57201558172687,355.14403116345375,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.8345351168524502
C2-253,113.90600201701663,44.81832960641049,12.433523527188136,1.089161702000127,11.93861113034453,7,12,167.59893766261794,4.9889219092299655,3.927110196554654,128.53743094649826,0.779985059092765,4.0,140.95137247539316,42.86704705437627,7.514389878163783,177.79938643879035,381.5987728775807,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,1.0891623495891878
C2-254,104.07083314083044,35.048116208807436,11.119892220867328,0.5918322966529195,9.4995987474476,6,15,61.35478131148889,3.564936336546374,2.354648974234977,120.57325735977048,0.6706075591891095,5.333333333333333,127.49428217587094,40.239784441734656,5.035817822967623,195.710103087265,417.42020617453,False,178,True,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,,0.5919103166310578
C2-255,97.53288822111053,43.0768840935967,13.042102170843311,0.5099511309446219,9.9843421294194,9,15,131.31722856977,5.069437539933167,2.235665176268042,112.0049398077362,0.698899011069336,4.0,124.63699482468638,44.08420434168662,1.2821019811358667,229.5409982068423,485.0819964136846,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE|ECCENTRIC_SLEEVE_OR_BEARING_ROOT_WEB,
C2-256,100.48235798603726,36.67717653291416,7.662665990770565,1.1297128343426446,8.277349422435355,10,9,149.70100919653993,3.096909195682512,3.6636844079980384,110.71230009952694,0.6759913645081218,5.333333333333333,118.06711563626368,33.325331981541126,10.963829570583272,84.2893258984762,194.5786517969524,False,178,False,ALTERNATIVE_CONSTRAINT_REQUIRED_OR_LARGER_CASSETTE,NOMINAL_BOUNDARY_NOT_APPROVED_MPN,CHAMBER_OUTSIDE_HANDOVER_RANGE,
